valid	volumeS1	connectedComponentsS1	connectedComponentsS1Rel	volumeS2	connectedComponentsS2	connectedComponentsS2Rel	corticalSize	distanceMin	direction_x	direction_y	direction_z	distanceToExtremity1	distanceToExtremity2	gravityCenter_x	gravityCenter_y	gravityCenter_z	corticalDotProduct	junctions	junctionDepthMin	junctionsSize	plisDePassage	plisDePassageDepthMax	Potential	Class	cycle
1.0	1294.03723145	1.0	1.0	3837.9453125	2.0	2.0	54.0526599884	3.17045734464	-0.681370735168	-0.531924843788	-0.502782285213	24.9080609246	30.1348288556	17.7034988403	34.5985488892	19.0699005127	0.979482889175	1.0	17.9799995422	2.63671994209	1.0	17.9799995422	-1.0	0.0	1
1.0	4478.33886719	12.0	5.0	3469.16650391	13.0	6.0	203.02742064	0.0	-0.0334193445742	-0.984705090523	0.170993864536	11.6471811969	61.2110785935	22.0098495483	7.75207519531	39.9427032471	0.910871982574	13.0	3.57999992371	235.986279368	7.0	22.9200000763	0.999986484144	1.0	1
1.0	5160.69140625	12.0	10.0	8766.77050781	15.0	12.0	794.970761299	0.0	-0.0334271267056	-0.984702348709	0.1710087955	47.1530814045	1.1041947967	9.05521583557	65.1602478027	-0.564674496651	0.708753764629	44.0	3.0	1030.95696449	21.0	25.5799999237	0.999999997598	1.0	1
1.0	3345.50634766	14.0	9.0	5339.55859375	19.0	9.0	557.665828705	0.0	-0.0334179960191	-0.984706401825	0.170986965299	49.2857183295	2.47549511745	44.2389526367	70.007850647	21.5599994659	0.438660770655	18.0	1.5	449.560639024	10.0	18.3600006104	0.978777148478	1.0	1
1.0	1877.01586914	7.0	4.0	1614.23376465	8.0	4.0	122.607361794	0.0	-0.999347925186	0.0346060469747	0.0103106191382	38.4836026237	10.5359144437	10.1637802124	48.2497024536	2.34476995468	0.457966566086	5.0	5.19999980927	129.199240208	3.0	17.9799995422	0.999977694418	1.0	1
1.0	2819.93969727	5.0	5.0	5045.86181641	4.0	4.0	493.066266656	0.0	-0.999347925186	0.0346060469747	0.0103106191382	52.9843358338	10.5359144437	10.1637802124	48.2497024536	2.34476995468	0.457966566086	15.0	5.57999992371	437.695224166	9.0	25.5799999237	0.999991810168	1.0	1
1.0	2212.67163086	7.0	5.0	3400.7109375	4.0	4.0	234.667922974	0.0	0.0334208384156	0.984703779221	-0.171001508832	40.7078047334	4.34889607946	17.5651493073	48.1557006836	13.1038999557	0.585344493389	10.0	5.19999980927	266.308544874	8.0	18.3600006104	0.994276848983	1.0	1
1.0	1759.97851562	5.0	4.0	1132.83447266	7.0	5.0	44.8242006302	0.0	-0.0334193482995	-0.984705090523	0.170993894339	2.09470789619	34.9091629548	12.595749855	2.01139497757	17.5522003174	0.996431171894	7.0	6.26000022888	141.064480424	5.0	25.5799999237	0.99942122911	1.0	1
1.0	271.614685059	4.0	1.0	1161.54199219	2.0	1.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	13.1199998856	1.31835997105	1.0	13.1199998856	0.577817245504	1.0	1
1.0	558.687988281	5.0	1.0	1483.94628906	6.0	1.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	18.3600006104	2.63671994209	1.0	18.3600006104	0.999912126565	1.0	1
1.0	1130.80847168	1.0	1.0	3315.17529297	2.0	2.0	39.0234003067	3.17220736862	-0.501229822636	-0.736454129219	-0.454316973686	37.807274626	15.4554117052	12.730134964	39.5036010742	13.8142499924	0.956474065781	1.0	17.2800006866	2.10938000679	0.0	17.2800006866	-1.0	0.0	1
1.0	2177.79223633	7.0	4.0	1641.97314453	6.0	3.0	214.101504326	0.0	-0.0461889132857	-0.993750989437	0.101615048945	35.6074089656	45.0489737306	14.8138008118	51.3210983276	15.5673999786	0.895696222782	7.0	3.66000008583	126.562558651	1.0	14.9399995804	0.998618912777	1.0	1
