valid	volumeS1	connectedComponentsS1	connectedComponentsS1Rel	volumeS2	connectedComponentsS2	connectedComponentsS2Rel	corticalSize	distanceMin	direction_x	direction_y	direction_z	distanceToExtremity1	distanceToExtremity2	gravityCenter_x	gravityCenter_y	gravityCenter_z	corticalDotProduct	junctions	junctionDepthMin	junctionsSize	plisDePassage	plisDePassageDepthMax	Potential	Class	cycle
1.0	417.359283447	1.0	1.0	147.95300293	1.0	1.0	26.3672008514	0.0	0.0334271602333	0.984703421593	-0.171002626419	3.49822462558	2.1066460936	2.59107494354	73.0039520264	-1.81709003448	0.366479337215	1.0	10.779999733	35.5956993103	1.0	10.779999733	-1.0	0.0	1
1.0	1585.52624512	7.0	4.0	2113.30004883	3.0	2.0	197.753882885	0.0	-0.999348223209	0.0346100702882	0.0102567886934	1.12115058356	43.8033993312	1.67759990692	67.6212997437	-17.165851593	0.239190250635	6.0	10.3400001526	188.525399208	3.0	13.5	0.970613511686	1.0	1
1.0	320.196289062	2.0	2.0	1073.21130371	4.0	3.0	166.113303661	0.0	0.0334215536714	0.984699308872	-0.171027079225	14.8895223556	2.10664167979	13.4762496948	61.5505981445	5.41991519928	0.692272543907	2.0	3.20000004768	44.8242197037	3.0	10.779999733	0.704766847035	1.0	1
1.0	1788.68566895	5.0	2.0	2431.2890625	4.0	3.0	197.753721714	0.0	-0.999348223209	0.0346100702882	0.0102567886934	1.12115058356	43.8033993312	1.67759990692	67.6212997437	-17.165851593	0.239190250635	11.0	10.3400001526	366.503956795	3.0	13.5200004578	0.975822486683	1.0	1
1.0	1740.10449219	2.0	0.0	46.373298645	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.491559289953	1.0	1
1.0	1830.64343262	3.0	3.0	843.552246094	3.0	3.0	230.713004589	0.0	-0.999344944954	0.0346915498376	0.0103107495233	16.6767909517	13.2272465952	0.00884997844696	80.6589508057	-6.72140026093	0.908097028732	2.0	3.20000004768	44.8242197037	3.0	10.8999996185	0.989529279171	1.0	1
1.0	1256.49621582	3.0	3.0	1026.83825684	4.0	3.0	129.199181557	0.0	0.0334215536714	0.984699308872	-0.171027079225	26.6537334869	2.10664167979	13.4762496948	61.5505981445	5.41991519928	0.692272543907	1.0	10.779999733	35.5956993103	3.0	10.8999996185	0.904484163892	1.0	1
1.0	1576.69396973	2.0	2.0	925.258544922	4.0	4.0	210.9375844	0.0	-0.0334271267056	-0.984702348709	0.1710087955	18.4211021824	8.56451525954	9.05521583557	65.1602478027	-0.564674496651	0.708753764629	1.0	3.20000004768	9.22852039337	2.0	10.8999996185	0.969446087819	1.0	1
1.0	505.689483643	2.0	2.0	147.95300293	1.0	1.0	50.097700119	0.0	0.0334271602333	0.984703421593	-0.171002626419	3.49822462558	2.1066460936	2.59107494354	73.0039520264	-1.81709003448	0.366479337215	1.0	10.779999733	35.5956993103	1.0	10.779999733	0.0854843568586	1.0	1
1.0	24.6543006897	1.0	0.0	190.659606934	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.491559289953	0.0	1
1.0	1564.7232666	5.0	2.0	977.952575684	9.0	4.0	112.851529241	0.0	0.0461905263364	0.993749916553	-0.101624906063	33.0820310194	32.8033543802	0.350280493498	87.8492431641	18.2373008728	0.782557725906	0.0	0.0	0.0	1.0	11.0	0.963176085366	1.0	1
1.0	1535.13818359	8.0	3.0	1183.40454102	7.0	4.0	255.23436892	0.0	-0.998023033142	0.0332696922123	-0.0533220395446	25.0046309187	16.979277603	0.0557250082493	83.5926513672	10.012550354	0.506902635098	5.0	3.55999994278	118.124941349	3.0	11.0	0.97439709171	1.0	1
1.0	821.808288574	3.0	2.0	511.165008545	3.0	2.0	58.0077791214	0.0	-0.998023033142	0.0332696922123	-0.0533220395446	25.6426399364	16.979277603	0.0557250082493	83.5926513672	10.012550354	0.506902635098	2.0	10.7399997711	72.773399353	0.0	11.1000003815	0.247853952666	1.0	1
1.0	54.239402771	2.0	1.0	161.074493408	1.0	1.0	21.0937995911	0.0	0.998023033142	-0.0332696922123	0.0533220395446	4.57548493697	1.1270910539	0.0557250082493	83.5926513672	10.012550354	0.567303061485	1.0	9.77999973297	29.5312004089	0.0	9.77999973297	0.105079661378	1.0	1
1.0	184.085098267	2.0	0.0	24.6543006897	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.491559289953	1.0	1
1.0	215.38999939	1.0	1.0	145.908996582	1.0	1.0	14.501999855	3.04936062099	-0.43970823288	0.894510447979	-0.0806704685092	0.0	11.2029710916	5.40427494049	69.8793945312	3.71157979965	0.629344344139	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	1
