valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	volume	geodesicDepthMax	geodesicDepthMin	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsSize	Potential	Class	cycle
1.0	1.0	-0.35629299283	3.4170498848	-45.8511009216	10.8135995865	43.9604988098	-82.0220031738	7.9866733551	29.0813426971	-50.8313484192	1.0	-0.435023635626	0.478073835373	0.763020277023	-0.0846732109785	-0.902072012424	0.423198014498	1143.87475586	19.1800003052	0.0	1.0	1.0	0.0	0.0	2.0	274.218811035	-1.0	0.0	1
1.0	1.0	-1.95123004913	-51.9082984924	-9.08812999725	0.735137999058	58.0480995178	-20.9249992371	11.9877929688	7.43002796173	-24.1006259918	1.0	-0.444966375828	0.276377677917	0.851833462715	-0.208151936531	-0.687538504601	0.69567489624	1751.14660645	22.5200004578	0.0	9.0	17.0	13.0	13.7093000412	2.0	871.436218262	1.0	1.0	1
1.0	1.0	-0.35629299283	3.4170498848	-45.8511009216	3.13411998749	42.3746986389	-59.8947982788	7.98670721054	26.5883522034	-47.7520866394	1.0	-0.491176396608	0.321686208248	0.809483706951	-0.0364355929196	-0.9613956213	0.272746920586	967.214782715	19.1800003052	0.0	1.0	1.0	0.0	0.0	1.0	189.843795776	0.708068685343	1.0	1
1.0	1.0	-1.95123004913	-51.9082984924	-9.08812999725	19.0414009094	79.7309036255	-61.1896018982	9.77222633362	14.4055681229	-31.2268943787	1.0	-0.357193470001	0.515163421631	0.779114544392	-0.167706891894	-0.868088781834	0.467221975327	7868.01025391	22.7800006866	0.0	3.0	17.0	23.0	14.7447004318	26.0	2581.34838867	1.0	1.0	1
1.0	1.0	0.769409000874	-6.47532987595	-11.5659999847	13.7239999771	61.3843994141	-77.8433990479	9.08582687378	42.1919898987	-51.4391517639	1.0	-0.217574432492	0.862761557102	0.456403166056	0.0134328957647	-0.509091854095	0.860607326031	1530.31945801	18.3600006104	0.0	3.0	8.0	7.0	10.3991003036	0.0	635.44934082	1.0	1.0	1
1.0	1.0	0.67185997963	28.1441001892	-32.0424995422	13.7239999771	61.3843994141	-77.8433990479	7.90645742416	48.0016975403	-47.5300140381	1.0	-0.37308216095	0.811868131161	0.449087619781	-0.164719060063	-0.436746954918	0.884375274181	929.674743652	18.3600006104	0.0	2.0	3.0	1.0	1.76886999607	1.0	293.994506836	1.0	1.0	1
1.0	1.0	-0.35629299283	3.4170498848	-45.8511009216	10.8135995865	43.9604988098	-82.0220031738	7.76902723312	29.1025619507	-51.3610839844	1.0	-0.406378686428	0.507416307926	0.759858608246	-0.0867544189095	-0.8843536973	0.458685398102	1221.16369629	19.1800003052	0.0	1.0	2.0	1.0	3.0	2.0	316.406311035	1.0	1.0	1
1.0	1.0	0.545319020748	23.3043994904	-27.5813999176	13.7239999771	61.3843994141	-77.8433990479	7.71981525421	46.9265213013	-45.6843261719	1.0	-0.401133328676	0.742576062679	0.536351442337	-0.147120863199	-0.539720773697	0.828889012337	969.423339844	18.3600006104	0.0	2.0	4.0	3.0	4.59662008286	0.0	321.680023193	1.0	1.0	1
1.0	1.0	-0.654174983501	-39.5152015686	-34.7927017212	6.85389995575	57.2683982849	-77.0187988281	7.49571180344	13.2482652664	-50.0984954834	1.0	-0.328194946051	0.621354818344	0.711481690407	-0.0253512226045	-0.848320245743	0.528876364231	2877.35375977	19.1800003052	0.0	1.0	8.0	10.0	14.7447004318	4.0	1061.27941895	1.0	1.0	1
1.0	1.0	-0.654174983501	-39.5152015686	-34.7927017212	6.85389995575	57.2683982849	-77.0187988281	7.19337463379	2.63784170151	-48.8052520752	1.0	-0.257911801338	0.709519982338	0.655791819096	0.0140488985926	-0.803904771805	0.594592034817	1678.27258301	13.5200004578	0.0	4.0	9.0	5.0	14.7447004318	0.0	794.970825195	1.0	1.0	1
