valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	volume	geodesicDepthMax	geodesicDepthMin	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsSize	Potential	Class	cycle
1.0	1.0	45.266998291	-3.52425003052	-58.0681991577	27.9151000977	-65.4072036743	-3.61731004715	31.7158813477	-41.0564041138	-30.329416275	1.0	0.643997192383	-0.0577949918807	0.762841582298	0.65688598156	0.491465479136	0.571806430817	1150.50097656	19.3799991608	0.0	2.0	2.0	0.0	30.0	7.0	332.226623535	-1.0	0.0	1
1.0	1.0	69.1227035522	31.1061000824	-40.9146003723	4.50765991211	-65.4677963257	11.2600002289	34.1522331238	-32.2099914551	-26.6363430023	1.0	0.402984768152	-0.00837840884924	0.915168344975	0.622258782387	0.767940819263	-0.151858523488	5136.39794922	25.0799999237	0.0	3.0	11.0	9.0	16.2390995026	10.0	1770.55615234	1.0	1.0	1
1.0	1.0	39.8152008057	3.87680006027	-68.3134994507	4.50765991211	-65.4677963257	11.2600002289	31.9055366516	-34.7426376343	-30.1947727203	1.0	0.480633676052	0.0124912355095	0.876832485199	0.509763240814	0.85831040144	0.0586915761232	2499.7421875	22.2399997711	0.0	7.0	8.0	1.0	10.5833997726	4.0	775.195495605	1.0	1.0	1
1.0	1.0	45.266998291	-3.52425003052	-58.0681991577	23.0960006714	-72.9682006836	-9.4721698761	29.6721439362	-39.0451927185	-31.6582164764	1.0	0.344211280346	-0.0836930721998	0.935154557228	0.688046455383	0.476441144943	0.547353506088	878.885009766	19.3799991608	0.0	3.0	4.0	1.0	6.28893995285	2.0	268.9453125	1.0	1.0	1
1.0	1.0	20.9211006165	-63.7204017639	-34.5755996704	29.1014003754	-64.0606002808	-2.05918002129	25.0772304535	-60.2422218323	-15.7016811371	1.0	0.894684791565	0.436356723309	0.095561414957	0.340581953526	-0.0974128097296	0.935154914856	450.484008789	17.4400005341	0.0	1.0	1.0	0.0	0.0	3.0	131.835922241	1.0	1.0	1
1.0	1.0	52.2690010071	3.36268997192	-55.7533988953	15.3111000061	-72.0999984741	-5.87422990799	31.5060749054	-36.8197898865	-31.3121204376	1.0	0.544870257378	-0.0529244840145	0.836848437786	0.634503185749	0.771687090397	0.0436419919133	2548.32373047	25.0799999237	0.0	2.0	7.0	5.0	11.7931003571	2.0	796.2890625	1.0	1.0	1
1.0	1.0	39.8152008057	3.87680006027	-68.3134994507	27.8834991455	-68.5633010864	4.17202997208	32.356590271	-36.3093109131	-31.946893692	1.0	0.515862047672	-0.0313502773643	0.856097817421	0.710065603256	0.699619472027	0.0796207338572	2917.10302734	21.6599998474	0.0	1.0	3.0	2.0	11.7931003571	3.0	971.631103516	1.0	1.0	1
1.0	1.0	14.3039999008	-58.1567993164	-42.6731987	15.2135000229	-68.8569030762	-26.3507995605	11.2157001495	-61.6179008484	-31.0921020508	1.0	0.991190075874	0.0458376072347	-0.124262019992	-0.0207622982562	0.57959395647	-0.814640879631	141.32800293	11.1599998474	0.0	1.0	1.0	0.0	0.0	0.0	76.4647979736	1.0	1.0	1
1.0	1.0	39.8152008057	3.87680006027	-68.3134994507	27.8834991455	-68.5633010864	4.17202997208	33.6094436646	-35.2396011353	-30.4089889526	1.0	0.369672447443	-0.133026152849	0.919590294361	0.763305127621	0.44334128499	0.469908207655	3469.16650391	25.0799999237	0.0	1.0	5.0	5.0	8.29249954224	8.0	1193.11486816	1.0	1.0	1
1.0	1.0	45.266998291	-3.52425003052	-58.0681991577	43.5323982239	-23.248500824	-49.1934013367	40.9157981873	-9.31595993042	-50.701499939	1.0	0.628829181194	0.183344051242	0.755618155003	0.0621476322412	0.963087618351	-0.261916160583	267.199005127	19.3799991608	0.0	1.0	1.0	0.0	0.0	0.0	81.7382965088	1.0	1.0	1
