valid	volumeS1	connectedComponentsS1	connectedComponentsS1Rel	volumeS2	connectedComponentsS2	connectedComponentsS2Rel	corticalSize	distanceMin	direction_x	direction_y	direction_z	distanceToExtremity1	distanceToExtremity2	gravityCenter_x	gravityCenter_y	gravityCenter_z	corticalDotProduct	junctions	junctionDepthMin	junctionsSize	plisDePassage	plisDePassageDepthMax	Potential	Class	cycle
1.0	198.742904663	3.0	1.0	492.440795898	1.0	1.0	27.6854991913	1.60552169081	0.351972609758	-0.626691281796	0.695250511169	2.20828130649	15.0441128898	-4.06286478043	-36.2293510437	3.62221479416	0.654224157333	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	1
1.0	2537.28295898	12.0	5.0	874.469116211	4.0	3.0	201.709021807	0.0	0.999347388744	-0.0346074849367	-0.0103469444439	50.1673931352	5.57503939217	-5.60639953613	-11.9962005615	-12.3168001175	0.648568749428	4.0	0.939999997616	89.6483801603	0.0	7.46000003815	0.997260606915	1.0	1
1.0	532.18939209	2.0	1.0	101.579696655	2.0	2.0	55.3709983826	0.0	0.0334184803069	0.984702110291	-0.171011373401	3.8067127767	6.70186690326	-14.9137496948	-69.7189483643	-7.60387516022	0.0111067295074	1.0	7.32000017166	31.6406002045	0.0	7.32000017166	0.415011600459	1.0	1
1.0	2036.0098877	10.0	3.0	768.472229004	4.0	3.0	30.3222191334	0.0	-0.0334298163652	-0.984688341618	0.171088665724	3.56777991156	16.2041853408	-6.61214494705	-55.3656997681	-13.8453502655	0.0150139629841	2.0	6.40000009537	63.2812004089	0.0	9.60000038147	0.97821630714	1.0	1
1.0	130.287002563	2.0	1.0	560.89666748	2.0	1.0	30.3222999573	0.968245836552	-0.0334273763001	-0.984706223011	0.17098633945	0.0	31.577278409	-4.86431503296	-36.9213485718	-17.0669002533	0.524741053581	0.0	0.0	0.0	0.0	0.0	0.0131832400109	1.0	1
1.0	2005.09411621	8.0	5.0	404.111114502	3.0	3.0	267.626915216	0.0	0.0334184803069	0.984702110291	-0.171011373401	3.8067127767	18.2923569024	-14.9137496948	-69.7189483643	-7.60387516022	0.0111067295074	2.0	7.32000017166	50.0976009369	0.0	10.0200004578	0.997922400967	1.0	1
1.0	366.569915771	4.0	1.0	492.440795898	1.0	1.0	27.6854991913	1.60552169081	0.351972609758	-0.626691281796	0.695250511169	26.2389229791	15.0441128898	-4.06286478043	-36.2293510437	3.62221479416	0.654224157333	0.0	0.0	0.0	0.0	0.0	0.105079661378	1.0	1
1.0	1956.51318359	8.0	6.0	452.692016602	5.0	5.0	383.64251256	0.0	0.0334184803069	0.984702110291	-0.171011373401	3.8067127767	2.24226575974	-14.9137496948	-69.7189483643	-7.60387516022	0.0111067295074	4.0	0.939999997616	63.2811609507	0.0	10.0200004578	0.996916031984	1.0	1
1.0	556.479797363	4.0	1.0	459.316986084	1.0	1.0	27.6854991913	1.60552169081	0.351972609758	-0.626691281796	0.695250511169	2.20828130649	15.0441128898	-4.06286478043	-36.2293510437	3.62221479416	0.654224157333	0.0	0.0	0.0	0.0	0.0	0.324064142506	1.0	1
1.0	1247.66333008	8.0	4.0	238.491699219	3.0	2.0	118.652399063	0.0	-0.0334211923182	-0.984688699245	0.171088725328	2.47550195555	1.78383930135	-14.9137496948	-46.1271972656	19.0923500061	0.936803102493	1.0	6.26000022888	11.8652000427	0.0	6.26000022888	0.970992845865	1.0	1
1.0	167.648895264	3.0	0.0	116.696792603	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	3.14838095806e-08	0.0	1
1.0	2935.50097656	16.0	7.0	1025.61682129	5.0	3.0	161.366980791	0.0	0.998023092747	-0.0332690142095	0.0533218048513	2.67127403952	1.01755879506	-21.9214496613	-70.831451416	-13.8817501068	0.447703629732	9.0	1.32000005245	264.72659266	5.0	6.21999979019	0.999967307172	1.0	1
1.0	1742.234375	12.0	4.0	491.441101074	4.0	3.0	205.664001584	0.0	-0.0462051555514	-0.993747115135	0.10164500773	49.4884796608	32.1532319101	0.861014962196	-29.9032497406	3.17058992386	0.97628980875	2.0	0.939999997616	5.2734400034	1.0	0.939999997616	0.998221459312	1.0	1
1.0	1541.71313477	16.0	4.0	460.213104248	5.0	4.0	127.617190003	0.0	-0.998022794724	0.0332719124854	-0.0533237308264	62.181532377	6.65571241044	-6.94412994385	-10.2062501907	-15.1472501755	0.0816278532147	9.0	0.939999997616	170.859391928	5.0	6.96000003815	0.990116466878	1.0	1
1.0	456.925109863	3.0	1.0	167.648895264	2.0	2.0	116.015602112	1.89736657097	-0.0502864904702	0.0856371000409	0.995056569576	19.8608655273	14.5417563245	1.27463507652	-51.0988006592	0.35925501585	0.940370619297	0.0	0.0	0.0	0.0	0.0	0.402935475566	1.0	1
1.0	1734.01574707	4.0	3.0	244.898803711	4.0	3.0	214.101600647	0.0	0.0462051555514	0.993747115135	-0.10164500773	41.1478671702	5.20246255226	0.861014962196	-29.9032497406	3.17058992386	0.97628980875	1.0	0.939999997616	1.0546900034	1.0	0.939999997616	0.980881197265	1.0	1
1.0	1359.27209473	5.0	2.0	670.595458984	5.0	3.0	185.625001907	0.0	-0.0461835153401	-0.993749082088	0.101635366678	2.87389319303	25.3400698623	1.09602499008	-52.4314498901	2.65352487564	0.847271263599	2.0	0.939999997616	13.7108904123	1.0	0.939999997616	0.991988538825	1.0	1
1.0	1671.55810547	3.0	2.0	703.467712402	5.0	3.0	195.117103577	1.89736657097	-0.0502864904702	0.0856371000409	0.995056569576	19.8608655273	28.7934380155	1.27463507652	-51.0988006592	0.35925501585	0.940370619297	0.0	0.0	0.0	0.0	0.0	0.99181845596	1.0	1
1.0	1308.31835938	3.0	2.0	754.419799805	6.0	5.0	254.179662228	0.0	-0.998025536537	0.0331874676049	-0.0533267259598	4.19885876909	31.9060233143	-12.1862001419	-41.0449981689	16.6672496796	0.554524958134	2.0	6.96000003815	35.8593988419	2.0	7.80000019073	0.919735015518	1.0	1
1.0	1272.16040039	3.0	2.0	775.786804199	6.0	4.0	158.203100204	0.0	-0.0461835153401	-0.993749082088	0.101635366678	2.87389319303	32.6237839512	1.09602499008	-52.4314498901	2.65352487564	0.847271263599	1.0	5.65999984741	12.6562004089	0.0	5.65999984741	0.985124917486	1.0	1
1.0	453.360900879	2.0	1.0	168.490600586	1.0	1.0	22.2362995148	2.56904649717	-0.0219631828368	0.195694550872	0.980418860912	0.0	4.4698745273	-1.63558506966	-24.377948761	15.1401500702	0.700947701931	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	1
1.0	2450.93066406	12.0	4.0	198.020004272	3.0	2.0	123.750059128	0.0	-0.0314197316766	0.976059496403	-0.215222448111	13.4296323943	19.1085972476	-7.89298534393	-59.4350509644	-13.7835502625	0.910799622536	3.0	5.86000013351	44.472700119	1.0	8.27999973297	0.966105167534	1.0	1
1.0	220.600891113	2.0	1.0	342.191986084	2.0	1.0	12.568400383	0.0	0.999276638031	0.0343764163554	0.0162643175572	2.11617646235	1.13443045993	-5.57811498642	-46.5446014404	-9.54616546631	0.458502173424	1.0	10.7600002289	26.1035003662	0.0	10.7600002289	0.0483018790747	1.0	1
