valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	surface	geodesicDepthMax	geodesicDepthMin	geodesicDepthMean	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsLength	GM_thickness	fold_opening	Potential	Class	cycle
1.0	1.0	-75.3021011353	53.2719993591	-4.74313020706	-43.5116996765	84.0967025757	-52.538898468	-54.2638702393	69.3968353271	-18.1381874084	1.0	0.301775664091	0.694708168507	0.652925729752	-0.445308625698	-0.488752126694	0.750214338303	2101.53295898	25.4200000763	0.0	14.2691753341	1.0	1.0	0.0	0.0	1.0	83.2399978638	4.49547354924	0.366754382849	-1.0	0.0	1
1.0	1.0	-77.4117965698	44.7840995789	7.08106994629	-24.5030002594	89.5852966309	-52.628200531	-49.1523590088	69.5330581665	-19.6222839355	1.0	0.40458932519	0.498332589865	0.766793370247	-0.445249378681	-0.679286062717	0.583372473717	4659.09960938	30.8600006104	0.0	17.0511181926	5.0	7.0	2.0	14.5376996994	3.0	162.13999939	4.50461455822	0.320958912373	1.0	1.0	1
1.0	1.0	-75.9647979736	38.6600990295	3.42695999146	-24.5030002594	89.5852966309	-52.628200531	-50.1830558777	67.776763916	-23.1501064301	1.0	0.378309339285	0.47286555171	0.795789062977	-0.527736604214	-0.507978260517	0.680773258209	6250.43408203	30.8600006104	0.0	16.1755217304	6.0	10.0	4.0	14.5376996994	4.0	244.599990845	4.41144216096	0.364428758621	1.0	1.0	1
1.0	1.0	-58.7527999878	72.368598938	12.7472000122	-65.0240020752	55.4491004944	-53.4361000061	-57.2399177551	59.4194908142	-35.1076393127	1.0	0.168967217207	0.984033048153	-0.0559378303587	-0.23265992105	0.113063968718	0.965963721275	708.27947998	27.3199996948	0.0	17.3753220578	4.0	4.0	0.0	30.0	0.0	27.6999988556	4.24808590281	0.394767612219	1.0	1.0	1
1.0	1.0	-68.5680007935	55.6627998352	15.6071996689	-26.5114994049	88.7898025513	-52.4286994934	-48.7536087036	71.3249893188	-23.7580108643	1.0	0.518426120281	0.530184864998	0.670923531055	-0.43353202939	-0.38786944747	0.813392460346	5369.18457031	28.8999996185	0.0	15.9526051241	1.0	5.0	4.0	16.6396007538	2.0	196.940002441	4.40212673611	0.371076107025	1.0	1.0	1
1.0	1.0	-77.4117965698	44.7840995789	7.08106994629	-26.5114994049	88.7898025513	-52.4286994934	-50.0048179626	70.5419616699	-21.040222168	1.0	0.551126420498	0.581070721149	0.59884595871	-0.45124027133	-0.467769891024	0.759982585907	5690.24902344	28.8999996185	0.0	15.1537332589	1.0	6.0	6.0	16.6396007538	2.0	229.800003052	4.44869349706	0.387442201376	1.0	1.0	1
1.0	1.0	-75.3021011353	53.2719993591	-4.74313020706	-62.7042007446	71.5576019287	-15.4420003891	-59.0750846863	62.5226783752	-7.32904815674	1.0	0.196283444762	0.53655320406	0.820721328259	-0.380341678858	-0.733678460121	0.563077390194	959.672973633	24.7999992371	0.0	15.4540801177	1.0	1.0	0.0	0.0	0.0	33.4599990845	4.66099054607	0.305084556341	1.0	1.0	1
1.0	1.0	-59.7131996155	71.0016021729	15.9846000671	-25.4719009399	88.9291992188	-50.9934005737	-49.7150802612	69.9804916382	-19.7068347931	1.0	0.485086649656	0.700750529766	0.523105800152	-0.259221851826	-0.214511170983	0.941694736481	2951.91210938	28.8999996185	0.0	17.8150293687	3.0	4.0	1.0	7.67197990417	0.0	104.680007935	4.52872896635	0.31837952137	1.0	1.0	1
1.0	1.0	-59.7131996155	71.0016021729	15.9846000671	-32.3608016968	77.9408035278	-59.5835990906	-46.1045188904	71.9919815063	-25.3770713806	1.0	0.651149570942	0.570412814617	0.500633060932	-0.417640656233	-0.39972114563	0.815965235233	3147.46899414	28.8999996185	0.0	18.2088867188	4.0	4.0	0.0	30.0	0.0	112.320007324	4.3797223424	0.378596276045	1.0	1.0	1
1.0	1.0	-68.5680007935	55.6627998352	15.6071996689	-26.5114994049	88.7898025513	-52.4286994934	-47.7481384277	72.4024734497	-23.1239948273	1.0	0.553480327129	0.595978498459	0.581781029701	-0.336330235004	-0.27671700716	0.900171995163	5363.26171875	28.8999996185	0.0	15.9941546203	1.0	6.0	6.0	16.6396007538	3.0	201.879989624	4.41738836665	0.374078989029	1.0	1.0	1
1.0	1.0	-67.8618011475	58.6511993408	-8.13593006134	-47.384601593	91.3394012451	-22.3278999329	-52.3801689148	71.5879516602	-6.62598371506	1.0	0.196999758482	0.186442092061	0.962512552738	-0.495141088963	-0.821427285671	0.283006131649	1909.21203613	25.7800006866	0.0	16.3678958777	1.0	1.0	0.0	0.0	3.0	74.1600036621	4.2452834109	0.896301686764	-1.0	0.0	1
1.0	1.0	-52.4286994934	75.7350997925	22.2583999634	-39.167301178	57.3594017029	-58.9557991028	-51.870880127	59.1116867065	-22.3028125763	1.0	0.179054230452	0.758551955223	0.626528918743	-0.464643031359	-0.555361926556	0.68969553709	8014.85693359	28.9799995422	0.0	15.6299309008	2.0	5.0	3.0	8.50170040131	13.0	326.299957275	4.15171738121	1.03134918213	1.0	1.0	1
1.0	1.0	-52.4286994934	75.7350997925	22.2583999634	-39.167301178	57.3594017029	-58.9557991028	-52.0725326538	60.7616844177	-20.5676898956	1.0	0.136516049504	0.799324095249	0.585187494755	-0.415779232979	-0.550955593586	0.723585247993	7010.16601562	28.9799995422	0.0	14.6737644361	5.0	9.0	4.0	11.5038995743	11.0	294.139984131	4.10157110769	1.07177662849	1.0	1.0	1
1.0	1.0	-52.4286994934	75.7350997925	22.2583999634	-39.167301178	57.3594017029	-58.9557991028	-51.870880127	59.1116867065	-22.3028125763	1.0	0.179054230452	0.758551955223	0.626528918743	-0.464643031359	-0.555361926556	0.68969553709	8014.85693359	28.9799995422	0.0	15.6299309008	2.0	5.0	3.0	8.50170040131	13.0	326.299957275	4.15171738121	1.03134918213	1.0	1.0	1
