valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	surface	geodesicDepthMax	geodesicDepthMin	geodesicDepthMean	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsLength	GM_thickness	fold_opening	Potential	Class	cycle
1.0	1.0	-52.6208000183	43.2971992493	-70.1396026611	-21.777299881	40.1817016602	-81.4371032715	-34.2252883911	47.0614280701	-69.2818527222	1.0	-0.358746141195	0.84661591053	0.393119156361	-0.906947433949	-0.403581231833	0.120700083673	980.444946289	16.8999996185	0.0	10.338692942	1.0	1.0	0.0	0.0	0.0	66.5	3.030219933	1.15416991711	-1.0	0.0	1
1.0	1.0	-36.9536018372	45.4575996399	-75.5960998535	-11.853099823	68.4542999268	-74.0150985718	-31.4207134247	56.0353927612	-69.4379119873	1.0	-0.825464129448	0.118530161679	0.551869153976	-0.243146523833	-0.928795456886	-0.279676109552	495.975982666	13.6400003433	0.0	8.0648565525	1.0	2.0	1.0	7.16235017776	0.0	46.6599998474	3.59436160714	1.89195454121	1.0	1.0	1
1.0	1.0	-65.6091995239	60.4187011719	-51.1459999084	-3.83028006554	67.1763000488	-66.6642990112	-30.8235645294	56.3105125427	-61.9556427002	1.0	0.0217936951667	0.873744785786	0.485896170139	-0.803237378597	-0.361360013485	0.473527908325	2396.53515625	18.0599994659	0.0	9.91154261998	2.0	5.0	4.0	13.7842998505	0.0	166.860015869	3.59812059244	1.08241391182	1.0	1.0	1
1.0	1.0	-50.1750984192	20.0582008362	-69.8190994263	-3.83028006554	67.1763000488	-66.6642990112	-26.3396167755	43.8614730835	-63.5661354065	1.0	-0.0592222511768	0.993413448334	0.0980940759182	-0.781563460827	-0.423075377941	0.458438456059	2364.78369141	27.3199996948	0.0	14.5828940382	4.0	5.0	1.0	13.4935998917	0.0	116.700004578	2.55406442851	0.82580435276	1.0	1.0	1
1.0	1.0	-50.1750984192	20.0582008362	-69.8190994263	-15.0321998596	77.5979995728	-69.235496521	-30.5642414093	44.3465766907	-69.0093307495	1.0	-0.327859908342	0.932412922382	0.152033060789	-0.908588647842	-0.363710969687	0.205380216241	2946.80200195	23.7600002289	0.0	11.3450867132	1.0	4.0	4.0	13.7842998505	0.0	178.220016479	2.69922762784	1.12246918678	1.0	1.0	1
1.0	1.0	-50.1750984192	20.0582008362	-69.8190994263	-11.853099823	68.4542999268	-74.0150985718	-31.3134937286	38.0129737854	-69.9663467407	1.0	-0.243545100093	0.968461215496	-0.0526181012392	-0.935231924057	-0.256127566099	0.244417414069	2192.55688477	23.7600002289	0.0	11.7552376973	2.0	3.0	1.0	3.65859007835	0.0	132.040008545	2.36138525826	1.09164047241	1.0	1.0	1
1.0	1.0	-52.6208000183	43.2971992493	-70.1396026611	-21.777299881	40.1817016602	-81.4371032715	-34.0314750671	42.8731575012	-69.9667892456	1.0	0.152737885714	0.98518127203	0.0780318155885	-0.924942791462	0.202507570386	0.321669816971	602.532958984	16.8999996185	0.0	10.446310746	1.0	1.0	0.0	0.0	0.0	43.0600013733	2.64367294878	1.06658899784	1.0	1.0	1
1.0	1.0	-30.1693992615	59.8064994812	-76.4865036011	-11.853099823	68.4542999268	-74.0150985718	-21.4543991089	63.3856010437	-73.4329986572	1.0	-0.383190155029	0.858430325985	0.340973109007	-0.925986647606	-0.375751852989	-0.0368686839938	118.064002991	6.69999980927	0.0	5.09529024012	1.0	1.0	0.0	0.0	0.0	23.2199993134	3.6304200474	3.80657100677	1.0	1.0	1
1.0	1.0	-50.1750984192	20.0582008362	-69.8190994263	-7.48650979996	47.9492988586	-80.1694030762	-32.2844543457	39.2148513794	-69.5256881714	1.0	-0.383626848459	0.923154473305	0.0248254109174	-0.890871107578	-0.411459982395	0.192482173443	2452.4050293	23.7600002289	0.0	12.4776670016	1.0	2.0	1.0	3.65859007835	0.0	132.260009766	2.39556944023	0.992091536522	1.0	1.0	1
1.0	1.0	-50.1750984192	20.0582008362	-69.8190994263	-15.0321998596	77.5979995728	-69.235496521	-29.6493453979	44.3938522339	-69.1454925537	1.0	-0.362550318241	0.921479046345	0.139404520392	-0.896751999855	-0.395180255175	0.199169397354	2699.03881836	23.7600002289	0.0	11.6684075978	1.0	4.0	4.0	13.7842998505	0.0	158.440002441	2.68140046659	1.11865901947	1.0	1.0	1
