valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	surface	geodesicDepthMax	geodesicDepthMin	geodesicDepthMean	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsLength	GM_thickness	fold_opening	Potential	Class	cycle
1.0	1.0	-74.6971969604	52.0514984131	-13.579199791	-60.5765991211	74.0383987427	-44.3650016785	-60.604801178	59.6930046082	-22.2516994476	1.0	-0.279177129269	-0.66699630022	-0.690779328346	-0.362123996019	-0.583911001682	0.726576983929	1228.76000977	25.2800006866	0.0	15.031700982	1.0	1.0	0.0	0.0	0.0	49.0600013733	4.46356031943	0.353836387396	-1.0	0.0	1
1.0	1.0	-68.5143966675	56.5680999756	15.4717998505	-50.1282997131	61.9962005615	-61.0043983459	-61.7008171082	53.6192092896	-34.4383659363	1.0	-0.259266227484	-0.949989199638	-0.174073457718	-0.460386753082	0.0835276246071	0.883780062199	1617.0456543	28.1599998474	0.0	14.3619638575	4.0	5.0	1.0	2.92705011368	0.0	85.9199981689	4.42655013564	0.501987099648	1.0	1.0	1
1.0	1.0	-77.1864013672	22.2994995117	-1.60897994041	-60.5765991211	74.0383987427	-44.3650016785	-58.417175293	60.0041503906	-20.4204463959	1.0	-0.25611782074	-0.723580360413	-0.640964269638	-0.262003481388	-0.502903401852	0.823676109314	1720.57104492	25.2800006866	0.0	15.6429354581	3.0	4.0	1.0	7.67197990417	0.0	64.4599990845	4.46026136415	0.337352365255	1.0	1.0	1
1.0	1.0	-77.1864013672	22.2994995117	-1.60897994041	-52.7204017639	75.9265975952	-47.9622001648	-62.3521766663	55.5320930481	-16.4497661591	1.0	-0.176949098706	-0.728426158428	-0.66187942028	-0.413093656301	-0.526594817638	0.743001699448	3001.54663086	27.3199996948	0.0	13.2439264905	7.0	12.0	5.0	14.5376996994	1.0	153.240005493	4.50862464301	0.439677089453	1.0	1.0	1
1.0	1.0	-64.56300354	69.0177993774	-7.49987983704	-76.1800003052	51.2630996704	-26.8885002136	-59.4231719971	60.8936805725	-18.6037101746	1.0	-0.364340692759	-0.740474641323	-0.56475943327	-0.172421351075	-0.473911494017	0.863526940346	596.630004883	24.7999992371	0.0	12.5908342997	2.0	2.0	0.0	30.0	0.0	22.2999992371	4.69904503456	0.282167166471	1.0	1.0	1
1.0	1.0	-74.6971969604	52.0514984131	-13.579199791	-60.5765991211	74.0383987427	-44.3650016785	-61.8681526184	58.7320518494	-23.2346534729	1.0	-0.277163803577	-0.656472206116	-0.701587080956	-0.387790322304	-0.610673308372	0.690432310104	1461.68798828	25.2800006866	0.0	12.9337271231	1.0	2.0	1.0	6.79600000381	0.0	62.4000015259	4.49148372032	0.373566031456	1.0	1.0	1
1.0	1.0	-75.3021011353	53.2719993591	-4.74313020706	-50.1282997131	61.9962005615	-61.0043983459	-60.0946846008	60.4672851562	-23.139383316	1.0	-0.237276613712	-0.660579025745	-0.712274610996	-0.495567291975	-0.610867142677	0.617457985878	3061.01660156	25.2800006866	0.0	12.6758599175	1.0	5.0	5.0	13.3479995728	0.0	134.36000061	4.5114692688	0.413918495178	1.0	1.0	1
1.0	1.0	-75.3021011353	53.2719993591	-4.74313020706	-50.1282997131	61.9962005615	-61.0043983459	-60.0946846008	60.4672851562	-23.139383316	1.0	-0.237276613712	-0.660579025745	-0.712274610996	-0.495567291975	-0.610867142677	0.617457985878	3061.01660156	25.2800006866	0.0	12.6758599175	1.0	5.0	5.0	13.3479995728	0.0	134.36000061	4.5114692688	0.413918495178	1.0	1.0	1
1.0	1.0	-69.0319976807	57.6800994873	-6.38453006744	-54.4492988586	73.863899231	-39.8855018616	-58.208278656	60.2255096436	-19.7891349792	1.0	-0.24143896997	-0.808132112026	-0.537242650986	-0.309347033501	-0.457121908665	0.833872914314	1064.03942871	22.5400009155	0.0	14.430271458	1.0	1.0	0.0	0.0	0.0	47.5599975586	4.23931816187	1.03705465794	-1.0	0.0	1
1.0	1.0	-74.5703964233	25.8353996277	2.55607008934	-37.1701011658	76.6496963501	-48.6397018433	-57.017074585	46.5548973083	-17.6358451843	1.0	-0.0712982341647	-0.766228020191	-0.638601005077	-0.411083102226	-0.650324046612	0.63881868124	4956.97167969	29.3400001526	0.0	17.7674807683	3.0	5.0	2.0	11.3229999542	5.0	152.580001831	4.29871961806	0.924213647842	1.0	1.0	1
1.0	1.0	-73.9085006714	31.4358997345	-11.6852998734	-37.1010017395	77.4670028687	-44.9416999817	-55.034992218	50.5836830139	-21.7592182159	1.0	0.0944806039333	-0.814976215363	-0.57174050808	-0.370397597551	-0.652723014355	0.660876870155	2565.78100586	28.9799995422	0.0	17.2846822367	4.0	4.0	0.0	30.0	1.0	76.4599990845	4.14067520811	0.940298438072	1.0	1.0	1
1.0	1.0	-74.008102417	50.9231987	-1.38092005253	-39.167301178	57.3594017029	-58.9557991028	-52.3813476562	53.7685470581	-27.173210144	1.0	-0.130252838135	-0.927794575691	-0.34961616993	-0.476973682642	-0.309515327215	0.822615563869	4997.63427734	28.9799995422	0.0	17.0570615055	4.0	6.0	2.0	5.31292009354	4.0	178.660018921	4.10767592764	1.00506591797	1.0	1.0	1
1.0	1.0	-69.0319976807	57.6800994873	-6.38453006744	-50.6656990051	59.0927009583	-51.6848983765	-57.9637489319	58.9114341736	-26.2799606323	1.0	-0.239961311221	-0.869527101517	-0.43167257309	-0.377792298794	-0.307685375214	0.873271226883	1913.4934082	22.5400009155	0.0	12.6512442811	1.0	2.0	1.0	8.19139003754	1.0	102.540008545	4.13484471281	1.19262504578	1.0	1.0	1
1.0	1.0	-73.1259994507	38.5868988037	-16.7122001648	-37.1701011658	76.6496963501	-48.6397018433	-56.8439178467	53.5436935425	-27.5051307678	1.0	0.0222422573715	-0.975793242455	-0.217560961843	-0.442773401737	-0.21965803206	0.869311273098	2589.51489258	26.3199996948	0.0	14.6961703366	2.0	4.0	2.0	8.19139003754	0.0	121.160003662	4.10472303194	1.17147302628	1.0	1.0	1
