valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	surface	geodesicDepthMax	geodesicDepthMin	geodesicDepthMean	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsLength	GM_thickness	fold_opening	Potential	Class	cycle
1.0	1.0	-5.6439499855	35.6870994568	-60.4600982666	-4.07013988495	35.1226997375	-70.9309005737	-6.44273042679	34.6351013184	-65.1426010132	1.0	0.356624126434	-0.932728350163	0.053263720125	-0.00881940498948	0.0730194672942	0.997291505337	55.0350990295	6.96000003815	0.0	4.80667029487	1.0	1.0	0.0	0.0	0.0	11.1800003052	2.32166017805	3.63082838058	-1.0	0.0	1
1.0	1.0	-3.83028006554	67.1763000488	-66.6642990112	-14.9266996384	8.52112960815	-80.0588989258	-8.74657726288	36.817199707	-58.1202583313	1.0	-0.0670664608479	-0.987228095531	-0.14450879395	0.281394422054	-0.325261384249	0.902785778046	1004.76501465	14.5399999619	0.0	8.07999749831	2.0	4.0	2.0	9.55195045471	1.0	85.3799972534	3.24403290037	1.26318788528	1.0	1.0	1
1.0	1.0	-3.83028006554	67.1763000488	-66.6642990112	-3.6916000843	-0.159149006009	-50.7728004456	-7.58567667007	41.7390594482	-52.0585975647	1.0	-0.298711746931	-0.885222375393	-0.356584727764	0.111129507422	-0.539585649967	0.834564328194	796.527954102	14.5399999619	0.0	7.95656912667	3.0	4.0	1.0	9.55195045471	1.0	68.8400039673	4.0279669367	0.874821722507	1.0	1.0	1
1.0	1.0	-2.51849007607	25.6380996704	-65.1043014526	-3.00934004784	18.2019004822	-65.4889984131	-4.73921012878	22.1297988892	-64.4972000122	1.0	0.040593188256	0.145386949182	0.988541781902	0.076203584671	0.996090829372	-0.044677592814	24.044500351	4.90000009537	0.0	3.5844400194	1.0	1.0	0.0	0.0	0.0	8.18000030518	2.75425002154	5.20551490784	1.0	1.0	1
1.0	1.0	-5.6439499855	35.6870994568	-60.4600982666	-3.00934004784	18.2019004822	-65.4889984131	-5.9247674942	30.8328094482	-64.9463653564	1.0	0.352005064487	-0.817306756973	0.456182152033	0.0222036018968	0.461070328951	0.887085795403	79.0795974731	6.96000003815	0.0	4.1955549452	1.0	2.0	1.0	9.60606002808	0.0	19.3600006104	2.50831054068	4.10961866379	1.0	1.0	1
1.0	1.0	-2.51849007607	25.6380996704	-65.1043014526	-3.00934004784	18.2019004822	-65.4889984131	-4.73921012878	22.1297988892	-64.4972000122	1.0	0.040593188256	0.145386949182	0.988541781902	0.076203584671	0.996090829372	-0.044677592814	24.044500351	4.90000009537	0.0	3.5844400194	1.0	1.0	0.0	0.0	0.0	8.18000030518	2.75425002154	5.20551490784	1.0	1.0	1
1.0	1.0	-5.6439499855	35.6870994568	-60.4600982666	-3.00934004784	18.2019004822	-65.4889984131	-5.9247674942	30.8328094482	-64.9463653564	1.0	0.352005064487	-0.817306756973	0.456182152033	0.0222036018968	0.461070328951	0.887085795403	79.0795974731	6.96000003815	0.0	4.1955549452	1.0	2.0	1.0	9.60606002808	0.0	19.3600006104	2.50831054068	4.10961866379	1.0	1.0	1
1.0	1.0	-2.51849007607	25.6380996704	-65.1043014526	-3.00934004784	18.2019004822	-65.4889984131	-4.73921012878	22.1297988892	-64.4972000122	1.0	0.040593188256	0.145386949182	0.988541781902	0.076203584671	0.996090829372	-0.044677592814	24.044500351	4.90000009537	0.0	3.5844400194	1.0	1.0	0.0	0.0	0.0	8.18000030518	2.75425002154	5.20551490784	1.0	1.0	1
1.0	1.0	-5.13835000992	38.9733009338	-54.2206001282	-10.0476999283	41.5447998047	-77.8279037476	-9.42037963867	41.3913002014	-65.917098999	1.0	0.157072991133	-0.987182915211	-0.028249097988	0.197944015265	-0.0280093010515	0.979813039303	238.397003174	10.6800003052	0.0	6.88666992187	1.0	1.0	0.0	0.0	0.0	26.5200004578	3.72385011236	3.07473659515	-1.0	0.0	1
1.0	1.0	-4.42614984512	45.7878990173	-51.9738006592	-5.64675998688	13.6568002701	-66.7106018066	-9.94818115234	29.6673545837	-48.4580993652	1.0	-0.214215680957	-0.790973842144	-0.57312476635	0.0989540740848	-0.583917617798	0.805759489536	1170.67822266	20.4799995422	0.0	13.0148181152	2.0	2.0	0.0	30.0	1.0	57.7600021362	4.10801940301	1.09461820126	1.0	1.0	1
