valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	surface	geodesicDepthMax	geodesicDepthMin	geodesicDepthMean	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsLength	GM_thickness	fold_opening	Potential	Class	cycle
1.0	1.0	-60.1903991699	-18.5002002716	-2.30012011528	-22.5235004425	-11.4072999954	23.5807991028	-41.0818061829	-18.0112323761	12.4465484619	1.0	0.485090911388	-0.255306094885	-0.836364507675	0.835889697075	0.244827076793	0.491271883249	1762.4309082	22.1000003815	0.0	15.975375601	1.0	1.0	0.0	0.0	0.0	72.2799987793	3.79090436534	0.798223733902	-1.0	0.0	1
1.0	1.0	-58.9151992798	-31.7999992371	2.60049009323	-17.4090995789	6.15565013885	25.2831001282	-37.2686424255	-12.9688901901	15.9991817474	1.0	0.364404797554	-0.0652346685529	-0.928952932358	0.887174248695	0.320075690746	0.332375437021	1661.86914062	22.0200004578	0.0	11.6197561869	5.0	6.0	1.0	4.28232002258	1.0	106.540000916	3.84603329311	0.787505924702	1.0	1.0	1
1.0	1.0	-64.7942962646	-24.8778991699	-10.1638002396	-17.4090995789	6.15565013885	25.2831001282	-43.0114402771	-8.25966358185	0.279407858849	1.0	-0.150190666318	-0.309737026691	-0.938885390759	0.855295419693	0.454443901777	0.248898506165	4584.46484375	42.5	0.0	21.5548689256	4.0	5.0	1.0	4.99097013474	1.0	109.220001221	4.19607352141	0.424694418907	1.0	1.0	1
1.0	1.0	-60.1903991699	-18.5002002716	-2.30012011528	-10.8001003265	-6.18372011185	11.8418998718	-43.1740951538	-19.3769378662	3.10828232765	1.0	-0.106382533908	-0.472357541323	-0.874963462353	0.608783781528	-0.198373243213	0.768134355545	2169.18676758	32.5200004578	0.0	18.0665246212	5.0	5.0	0.0	30.0	0.0	62.8399963379	4.29859596324	0.695447206497	1.0	1.0	1
1.0	1.0	-60.1903991699	-18.5002002716	-2.30012011528	-32.0962982178	-21.4540996552	20.9561004639	-45.202922821	-21.5268936157	6.55467319489	1.0	0.433934986591	-0.0326628237963	-0.900351941586	0.74824565649	-0.164537668228	0.642694115639	1666.50170898	28.8999996185	0.0	16.3730689155	1.0	2.0	1.0	6.42143011093	0.0	57.0599975586	4.49662972603	0.674634575844	1.0	1.0	1
1.0	1.0	-60.1903991699	-18.5002002716	-2.30012011528	-22.5235004425	-11.4072999954	23.5807991028	-41.2705116272	-17.6377601624	12.8236293793	1.0	0.537526786327	-0.257970452309	-0.802817642689	0.835889697075	0.244827076793	0.491271883249	1659.5769043	22.1000003815	0.0	16.0153691218	1.0	1.0	0.0	0.0	0.0	72.2799987793	3.68208593949	0.840196669102	1.0	1.0	1
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-42.9129257202	-19.0778331757	1.73297798634	1.0	0.481785684824	0.778374671936	-0.402511388063	0.0	0.0	0.0	450.04888916	28.5599994659	12.3199996948	21.9644436306	1.0	1.0	0.0	0.0	0.0	0.0	5.33799115349	0.198419108987	1.0	1.0	1
1.0	1.0	-57.1125984192	-35.3363990784	4.54504013062	-17.2415008545	-1.59588003159	15.9271001816	-45.4980430603	-16.8225765228	11.1009969711	1.0	0.313351690769	-0.398580163717	-0.861942350864	0.878203213215	-0.16360206902	0.449436813593	2111.11254883	22.0200004578	0.0	11.2488173618	2.0	3.0	1.0	2.45367002487	0.0	115.780014038	4.03257631368	0.810618340969	1.0	1.0	1
1.0	1.0	-60.1903991699	-18.5002002716	-2.30012011528	-22.5235004425	-11.4072999954	23.5807991028	-44.2833557129	-17.3468570709	14.1515312195	1.0	0.425119131804	-0.203252211213	-0.882021665573	0.890795767307	-0.00624586688355	0.454360991716	2000.24804688	22.1000003815	0.0	14.9632119365	1.0	2.0	1.0	2.45367002487	0.0	92.3799972534	4.10623152798	0.788947761059	1.0	1.0	1
1.0	1.0	-54.3264007568	-22.934299469	1.63794004917	-16.0417003632	-0.51657897234	21.6723003387	-31.6608734131	-18.1814079285	19.2489795685	1.0	0.577494084835	-0.486776202917	-0.655400276184	0.74829441309	0.66316896677	0.0161991436034	2466.9074707	20.5599994659	0.0	9.85826154436	1.0	1.0	0.0	0.0	4.0	100.940002441	4.43628491773	1.04852843285	-1.0	0.0	1
