valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	surface	geodesicDepthMax	geodesicDepthMin	geodesicDepthMean	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsLength	GM_thickness	fold_opening	Potential	Class	cycle
1.0	1.0	-1.03073000908	86.2610015869	-20.1368999481	-18.9922008514	96.4247970581	-47.8665008545	-9.08336448669	97.2124862671	-28.1576900482	1.0	0.51248216629	-0.791456818581	-0.333103716373	0.618449509144	0.108008190989	0.7783665061	635.975585938	20.9200000763	0.0	9.69441589355	1.0	2.0	1.0	11.7867002487	0.0	44.1199989319	3.05667766277	1.05078411102	-1.0	0.0	1
1.0	1.0	-6.3076300621	105.718002319	19.1749992371	-28.6891994476	85.9895019531	-53.4258995056	-14.0543727875	88.8545684814	-10.9565057755	1.0	0.284304618835	-0.867651581764	-0.407862275839	0.790923893452	0.186429649591	0.582823634148	3696.79638672	30.8600006104	0.0	12.4220523671	8.0	12.0	4.0	16.4356994629	13.0	173.185592651	2.79216961276	0.590821862221	1.0	1.0	1
1.0	1.0	-6.46841001511	103.002998352	19.5809993744	-28.6891994476	85.9895019531	-53.4258995056	-15.9903650284	89.1724319458	-15.8921718597	1.0	0.212903812528	-0.78863298893	-0.576827466488	0.637049257755	0.151890307665	0.75571000576	5318.51708984	45.5999984741	0.0	12.7963529977	8.0	15.0	11.0	20.6501998901	14.0	282.194030762	3.09891046995	0.626049339771	1.0	1.0	1
1.0	1.0	-6.3076300621	105.718002319	19.1749992371	-28.6891994476	85.9895019531	-53.4258995056	-16.3660774231	86.9197235107	-14.8456840515	1.0	0.262507468462	-0.78343385458	-0.563312709332	0.507265269756	0.295850872993	0.809415996075	4429.34228516	45.5999984741	0.0	12.4026620599	8.0	17.0	14.0	20.6501998901	1.0	240.085601807	3.09365164999	0.741646111012	1.0	1.0	1
1.0	1.0	0.668060004711	100.427001953	3.18374991417	-25.4719009399	88.9291992188	-50.9934005737	-16.3045291901	91.1044235229	-30.376455307	1.0	-0.361252725124	-0.793578267097	-0.489622324705	0.0862068757415	0.159214675426	0.983472943306	1958.5690918	28.8999996185	0.0	11.7971966912	1.0	6.0	7.0	20.6501998901	1.0	123.445594788	3.1543277255	0.813958764076	1.0	1.0	1
1.0	1.0	0.668060004711	100.427001953	3.18374991417	-25.4719009399	88.9291992188	-50.9934005737	-15.8229255676	91.4605712891	-29.3467025757	1.0	-0.23702955246	-0.709164857864	-0.664004683495	0.341397613287	0.0484004467726	0.938671946526	2907.60839844	28.8999996185	0.0	11.5325606966	1.0	6.0	8.0	20.6501998901	3.0	170.154006958	3.17497538472	0.706374704838	1.0	1.0	1
1.0	1.0	-18.9922008514	96.4247970581	-47.8665008545	-0.207230001688	73.0231018066	-28.7129993439	-8.54499816895	90.4060516357	-28.5373840332	1.0	0.137856572866	-0.85927772522	-0.492582291365	0.493135809898	-0.185950100422	0.849846839905	988.332580566	20.9200000763	0.0	10.525277121	1.0	3.0	2.0	11.7867002487	0.0	59.2799987793	3.1852122941	0.762071013451	1.0	1.0	1
1.0	1.0	0.668060004711	100.427001953	3.18374991417	-25.4719009399	88.9291992188	-50.9934005737	-17.8444156647	93.3305892944	-30.4742736816	1.0	-0.159292280674	-0.67668068409	-0.718838810921	0.359507083893	0.1795925349	0.915697097778	2371.54101562	28.8999996185	0.0	11.9019028236	1.0	5.0	5.0	20.6501998901	0.0	129.379196167	3.25892127469	0.700922310352	1.0	1.0	1
1.0	1.0	-0.207230001688	73.0231018066	-28.7129993439	-1.99878001213	81.0195999146	-38.8063011169	-7.57328987122	78.1210021973	-29.2227020264	1.0	-0.568794310093	-0.606202304363	-0.555870294571	0.138360992074	-0.653013944626	0.744599938393	352.356994629	18.2199993134	0.0	16.4599990845	1.0	1.0	0.0	0.0	0.0	15.1599998474	3.63910021101	0.240967541933	1.0	1.0	1
1.0	1.0	0.668060004711	100.427001953	3.18374991417	-25.4719009399	88.9291992188	-50.9934005737	-15.8229255676	91.4605712891	-29.3467025757	1.0	-0.23702955246	-0.709164857864	-0.664004683495	0.341397613287	0.0484004467726	0.938671946526	2907.60839844	28.8999996185	0.0	11.5325606966	1.0	6.0	8.0	20.6501998901	3.0	170.154006958	3.17497538472	0.706374704838	1.0	1.0	1
