valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	surface	geodesicDepthMax	geodesicDepthMin	geodesicDepthMean	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsLength	GM_thickness	fold_opening	Potential	Class	cycle
1.0	1.0	-11.7767000198	111.547996521	-8.43013954163	-6.75763988495	84.9710998535	16.2509994507	-12.7595758438	100.725440979	5.45292711258	1.0	-0.561030685902	0.561846256256	0.607925474644	0.425656199455	-0.59000992775	0.686079502106	1069.20910645	22.0200004578	0.0	11.4340917414	3.0	4.0	1.0	14.5574998856	3.0	56.9000015259	2.51893662653	0.865301609039	1.0	1.0	1
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-12.3715000153	106.292007446	0.724152028561	1.0	-0.748404920101	0.662733912468	0.0259573999792	0.0	0.0	0.0	50.6987991333	14.1400003433	6.28000020981	11.1599998474	1.0	1.0	0.0	0.0	0.0	0.0	1.92986995152	0.158810272813	1.0	1.0	1
1.0	1.0	-8.71164989471	111.060997009	-3.98900008202	-0.425063997507	99.3820037842	1.88381004333	-10.5352315903	99.8912506104	-0.608042061329	1.0	-0.352757006884	0.502498984337	0.789339780807	0.897858381271	-0.246322378516	0.364932388067	496.405578613	22.0200004578	0.0	15.693731308	2.0	2.0	0.0	30.0	1.0	13.4400005341	2.78237206595	0.314069807529	1.0	1.0	1
1.0	1.0	-25.8883991241	106.258003235	20.7689990997	-18.8460006714	103.176002502	29.779499054	-23.1005001068	104.669998169	24.698600769	1.0	0.567811131477	0.77809625864	-0.268620073795	0.623675048351	-0.338552027941	0.704565107822	73.9007034302	5.32000017166	0.0	4.09332995945	1.0	1.0	0.0	0.0	0.0	14.8400001526	2.82530003598	5.35188388824	-1.0	0.0	1
1.0	1.0	-26.1284999847	102.676002502	-8.63167953491	-18.8460006714	103.176002502	29.779499054	-16.6336975098	101.575378418	3.0744342804	1.0	-0.113059215248	0.834181189537	0.539777159691	0.0870423913002	-0.27097928524	0.958641648293	711.598205566	13.0399999619	0.0	6.69095211937	1.0	3.0	2.0	14.8751001358	1.0	74.5200042725	3.10783814768	2.21024155617	1.0	1.0	1
1.0	1.0	-3.07433009148	89.9886016846	-18.2630996704	-19.5007991791	87.1410980225	32.4430007935	-14.167552948	98.2697753906	1.59423398972	1.0	-0.538410365582	0.786795139313	0.301774173975	-0.110813476145	0.123553715646	0.986131250858	937.363525391	13.0399999619	0.0	7.56976815157	2.0	3.0	1.0	4.17280006409	3.0	90.3600006104	3.19903726954	1.74400424957	1.0	1.0	1
1.0	1.0	-7.51858997345	98.6783981323	-3.1940600872	-18.8460006714	103.176002502	29.779499054	-12.9233579636	101.328308105	11.8281736374	1.0	-0.142027452588	0.989802598953	0.0109104001895	0.292161345482	-0.10136385262	0.95098221302	293.745697021	9.26000022888	0.0	5.18222003513	1.0	2.0	1.0	14.8751001358	0.0	39.7999992371	2.95546621969	2.18121671677	1.0	1.0	1
1.0	1.0	-7.51858997345	98.6783981323	-3.1940600872	-18.8460006714	103.176002502	29.779499054	-12.9233579636	101.328308105	11.8281736374	1.0	-0.142027452588	0.989802598953	0.0109104001895	0.292161345482	-0.10136385262	0.95098221302	293.745697021	9.26000022888	0.0	5.18222003513	1.0	2.0	1.0	14.8751001358	0.0	39.7999992371	2.95546621969	2.18121671677	1.0	1.0	1
1.0	1.0	-7.51858997345	98.6783981323	-3.1940600872	-18.8460006714	103.176002502	29.779499054	-12.9233579636	101.328308105	11.8281736374	1.0	-0.142027452588	0.989802598953	0.0109104001895	0.292161345482	-0.10136385262	0.95098221302	293.745697021	9.26000022888	0.0	5.18222003513	1.0	2.0	1.0	14.8751001358	0.0	39.7999992371	2.95546621969	2.18121671677	1.0	1.0	1
1.0	1.0	-14.7599000931	85.5497970581	12.5896997452	-31.5081005096	86.7286987305	16.2800998688	-24.0146999359	87.1306991577	9.27822971344	1.0	-0.241544038057	0.970024168491	0.0266388058662	-0.97649794817	-0.135228991508	0.16782400012	291.393005371	14.8800001144	0.0	10.3667004903	1.0	1.0	0.0	0.0	0.0	20.6000003815	3.52439988954	1.13560712337	1.0	1.0	1
