valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	surface	geodesicDepthMax	geodesicDepthMin	geodesicDepthMean	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsLength	GM_thickness	fold_opening	Potential	Class	cycle
1.0	1.0	-77.4117965698	44.7840995789	7.08106994629	-59.1679000854	74.7577972412	-4.07024002075	-56.6778869629	64.4679946899	7.46155023575	1.0	0.432781487703	0.90143340826	-0.0108636664227	0.357918828726	-0.0946860089898	0.928939521313	1546.26879883	23.7000007629	0.0	13.4036326223	1.0	2.0	1.0	13.5423002243	5.0	69.7800064087	4.96845126253	0.361179471016	-1.0	0.0	1
1.0	1.0	-78.3585968018	22.4825000763	-7.58160018921	-33.3502998352	97.0476989746	20.0620994568	-47.9318237305	66.7904968262	0.468016177416	1.0	0.288325965405	0.799862921238	0.526390910149	0.48384526372	0.300370067358	0.821992456913	4941.11767578	47.2799987793	0.0	18.2459132235	6.0	8.0	2.0	14.5376996994	6.0	202.040008545	3.8435408379	0.581133365631	1.0	1.0	1
1.0	1.0	-77.4117965698	44.7840995789	7.08106994629	-59.1679000854	74.7577972412	-4.07024002075	-48.502784729	60.3258895874	2.71167874336	1.0	0.680625200272	0.702402114868	0.208280086517	0.357918828726	-0.0946860089898	0.928939521313	2193.28662109	47.2799987793	0.0	24.0043981216	2.0	3.0	1.0	13.5423002243	5.0	69.7800064087	3.5638125465	0.740532696247	1.0	1.0	1
1.0	1.0	-78.3585968018	22.4825000763	-7.58160018921	-33.3502998352	97.0476989746	20.0620994568	-51.9644889832	68.2848587036	5.18274497986	1.0	0.167902886868	0.968173801899	0.185602113605	0.675593674183	0.387983322144	0.626930713654	4303.01806641	25.1399993896	0.0	12.827873996	4.0	8.0	4.0	13.5423002243	8.0	200.86000061	4.38490243376	0.453663021326	1.0	1.0	1
1.0	1.0	-77.4117965698	44.7840995789	7.08106994629	-55.7336006165	86.489402771	-11.9305000305	-54.2346878052	67.7943572998	6.64127588272	1.0	0.214009031653	0.975895762444	0.0427507720888	0.394791692495	-0.136464029551	0.908579707146	2433.11669922	23.7000007629	0.0	13.6394888071	1.0	2.0	1.0	13.5423002243	7.0	105.980003357	4.64491556706	0.408226013184	1.0	1.0	1
1.0	1.0	-57.9300994873	33.1505012512	24.4752006531	-59.1679000854	74.7577972412	-4.07024002075	-53.1068992615	57.4964103699	13.4061002731	1.0	0.803227365017	0.333181381226	0.493777215481	0.0589681081474	0.868944883347	0.491383314133	1492.13000488	24.0	0.0	16.1995602872	2.0	2.0	0.0	30.0	0.0	66.5	4.70763849723	0.572463512421	1.0	1.0	1
1.0	1.0	-77.4117965698	44.7840995789	7.08106994629	-59.1679000854	74.7577972412	-4.07024002075	-56.3160438538	65.6772918701	5.31702423096	1.0	0.137467980385	0.990482926369	0.0067960252054	0.254529476166	0.145923003554	0.955992281437	1007.28106689	23.7000007629	0.0	15.0094924927	2.0	2.0	0.0	30.0	2.0	43.6000022888	5.09561322826	0.276858508587	1.0	1.0	1
1.0	1.0	-65.2800979614	58.0858001709	21.1096000671	-59.1679000854	74.7577972412	-4.07024002075	-54.2233505249	67.1876831055	7.22026157379	1.0	0.539282441139	0.831316053867	0.134491935372	0.262758821249	-0.273344308138	0.925332725048	1310.25366211	23.7000007629	0.0	13.9188196519	1.0	2.0	1.0	13.5423002243	5.0	50.2000007629	4.94852261099	0.345795243979	1.0	1.0	1
1.0	1.0	-60.6455001831	72.6725997925	14.2785997391	-46.3123016357	76.8854980469	23.5597000122	-51.5345077515	66.0498428345	14.048707962	1.0	0.242176935077	0.741590321064	-0.625615000725	0.802836477757	0.157418563962	0.57504171133	806.731994629	21.6599998474	0.0	15.3625125885	1.0	1.0	0.0	0.0	1.0	27.4200000763	4.440781455	0.476336508989	1.0	1.0	1
1.0	1.0	-57.9300994873	33.1505012512	24.4752006531	-55.7336006165	86.489402771	-11.9305000305	-55.1873397827	62.5062561035	6.18494367599	1.0	0.375617772341	0.648730814457	0.661860764027	0.393644154072	0.740128397942	0.545210242271	4109.39501953	25.1399993896	0.0	13.8228282099	1.0	4.0	5.0	14.2236995697	3.0	193.019989014	4.59637393319	0.491425126791	1.0	1.0	1
1.0	1.0	-73.4130020142	47.1953010559	12.988699913	-51.9940986633	79.7613983154	20.6847000122	-56.0308074951	65.3885269165	14.2092380524	1.0	0.826573550701	0.562828660011	0.000268548581516	0.380157649517	0.376137495041	0.844985663891	1713.83691406	19.0799999237	0.0	11.4915441176	1.0	2.0	1.0	11.6554002762	3.0	96.1800003052	4.65027853813	0.933093428612	-1.0	0.0	1
