valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	surface	geodesicDepthMax	geodesicDepthMin	geodesicDepthMean	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsLength	GM_thickness	fold_opening	Potential	Class	cycle
1.0	1.0	-73.4016036987	7.34997987747	-35.5287017822	-73.9834976196	1.26663005352	-12.1331996918	-70.5690994263	5.09492015839	-24.1497993469	1.0	-0.751619279385	0.639718234539	0.160714060068	-0.0266882944852	-0.165867969394	0.985786795616	318.04699707	16.4799995422	0.0	12.0839996338	1.0	1.0	0.0	0.0	0.0	26.6800003052	3.00400986782	1.20593500137	1.0	1.0	1
1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-49.2466011047	-7.72699975967	-14.1316003799	1.0	-0.153555944562	0.938767671585	0.308440893888	0.0	0.0	0.0	51.4333992004	28.9599990845	20.2600002289	25.1618014249	1.0	1.0	0.0	0.0	0.0	0.0	5.05819988251	0.0284622441977	1.0	1.0	1
1.0	1.0	-78.3585968018	22.4825000763	-7.58160018921	-77.1864013672	22.2994995117	-1.60897994041	-51.4620819092	8.5512638092	-11.2105255127	1.0	-0.930116415024	0.21876013279	-0.295004189014	0.059260584414	0.0692340880632	0.99583876133	3427.04345703	44.4799995422	0.0	30.6816045588	4.0	4.0	0.0	30.0	0.0	6.44000005722	4.14755746828	0.222765788436	1.0	1.0	1
1.0	1.0	-68.3526000977	3.47287988663	-22.4442996979	-67.1145019531	5.74223995209	-9.52598953247	-63.740398407	4.39776992798	-18.0937995911	1.0	-0.209146022797	0.903825104237	-0.373307019472	0.0567642822862	0.339452892542	0.938908696175	154.720993042	12.0200004578	0.0	8.90364005349	1.0	1.0	0.0	0.0	0.0	14.279999733	3.73093003493	1.1247535944	-1.0	0.0	1
1.0	1.0	-69.0401992798	16.2532997131	-38.0873985291	-68.632598877	1.64635002613	-4.32134008408	-50.0576438904	9.95700931549	-13.2513074875	1.0	-0.753665447235	0.655922293663	-0.0418856479228	-0.0125940293074	-0.371863424778	0.928202033043	3120.32275391	40.0800018311	0.0	27.7026002117	3.0	3.0	0.0	30.0	15.0	41.6399993896	4.09271582653	0.646436035633	1.0	1.0	1
1.0	1.0	-69.0401992798	16.2532997131	-38.0873985291	-68.632598877	1.64635002613	-4.32134008408	-50.9159393311	9.66806697845	-14.0133018494	1.0	-0.66293823719	0.748673379421	0.00106019421946	0.00328179216012	-0.257171064615	0.966360330582	3590.63476562	40.0800018311	0.0	26.1923313141	2.0	3.0	1.0	11.2615003586	22.0	72.3199996948	4.10049175368	0.69431078434	1.0	1.0	1
1.0	1.0	-69.0401992798	16.2532997131	-38.0873985291	-68.632598877	1.64635002613	-4.32134008408	-49.6878662109	6.84566307068	-13.780579567	1.0	-0.704456865788	0.706824183464	0.0643432065845	-0.0294547397643	-0.507288992405	0.861272513866	2606.46923828	38.7599983215	0.0	27.7253047122	3.0	4.0	1.0	11.2615003586	14.0	41.2799987793	4.2494099216	0.624666512012	1.0	1.0	1
1.0	1.0	-70.1354980469	6.14564990997	-33.2440986633	-68.4919967651	2.31913995743	-18.8687000275	-66.9465026855	4.61452007294	-25.4592990875	1.0	-0.352527946234	0.893535792828	0.278060942888	0.0466433055699	-0.104922004044	0.993386030197	138.628997803	9.61999988556	0.0	8.37999979655	1.0	1.0	0.0	0.0	0.0	16.3999996185	4.41033969083	1.90199744701	1.0	1.0	1
1.0	1.0	-70.1354980469	6.14564990997	-33.2440986633	-68.632598877	1.64635002613	-4.32134008408	-60.0007820129	7.37953567505	-12.9689025879	1.0	-0.130010440946	0.825927138329	0.548581540585	-0.00613195868209	-0.503038823605	0.864242076874	962.310974121	25.5599994659	0.0	8.791431427	1.0	1.0	0.0	0.0	2.0	44.0799980164	3.97518824646	0.990505158901	1.0	1.0	1
1.0	1.0	-70.1354980469	6.14564990997	-33.2440986633	-67.1145019531	5.74223995209	-9.52598953247	-65.2555160522	4.50020027161	-21.5745296478	1.0	-0.293666750193	0.953381419182	-0.0694530680776	0.0533313341439	0.132815688848	0.98970490694	293.349975586	12.0200004578	0.0	8.791431427	1.0	1.0	0.0	0.0	1.0	30.6800003052	3.98123897908	1.49205744267	1.0	1.0	1
