valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	surface	geodesicDepthMax	geodesicDepthMin	geodesicDepthMean	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsLength	GM_thickness	fold_opening	Potential	Class	cycle
1.0	1.0	-6.38324022293	-14.7305002213	-15.5531997681	-1.87374997139	34.618598938	-5.01477003098	-10.6299247742	3.76637434959	-19.2919616699	1.0	0.631784081459	-0.280567228794	-0.722586274147	-0.0973308235407	-0.988818824291	0.112978160381	2063.14135742	39.2200012207	0.0	15.4376236836	1.0	2.0	1.0	15.0413999557	5.0	101.660003662	2.26640158473	1.92537021637	-1.0	0.0	1
1.0	1.0	-28.7735004425	-26.4601993561	12.565199852	1.14537000656	48.7393989563	-29.6923999786	-28.6308403015	14.4526252747	1.79741668701	1.0	0.316157072783	-0.226089447737	-0.921373009682	-0.245146945119	-0.88869279623	0.387463659048	7088.51318359	47.2799987793	0.0	20.6367705374	7.0	8.0	1.0	6.60668992996	11.0	200.779998779	2.87816873688	0.90568459034	1.0	1.0	1
1.0	1.0	-28.7735004425	-26.4601993561	12.565199852	-8.2531003952	39.4006996155	0.537688970566	-35.5553016663	12.6691055298	-7.25271224976	1.0	0.683570146561	-0.551789343357	-0.477766007185	0.191159144044	-0.712661087513	-0.674960970879	955.917907715	26.0599994659	0.0	13.3923123873	6.0	6.0	0.0	30.0	0.0	27.6199989319	2.92024689193	0.729719460011	1.0	1.0	1
1.0	1.0	-2.86136007309	-35.5028991699	-17.1380996704	4.59575986862	33.068901062	-14.0431995392	-8.97410202026	-1.2976360321	-20.3662776947	1.0	0.609996140003	-0.320418953896	-0.72473192215	-0.149751022458	-0.983235478401	0.104031600058	1587.59301758	26.3400001526	0.0	11.6264933019	2.0	4.0	2.0	15.0413999557	4.0	118.140007019	2.42664087942	1.9635951519	1.0	1.0	1
1.0	1.0	-6.38324022293	-14.7305002213	-15.5531997681	-1.87374997139	34.618598938	-5.01477003098	-10.5098829269	4.26124668121	-19.4097671509	1.0	0.629018843174	-0.266545921564	-0.730266094208	-0.0973308235407	-0.988818824291	0.112978160381	2025.58312988	39.2200012207	0.0	15.3493112309	1.0	2.0	1.0	15.0413999557	5.0	101.660003662	2.27333329036	1.93541419506	1.0	1.0	1
1.0	1.0	-2.86136007309	-35.5028991699	-17.1380996704	-8.2531003952	39.4006996155	0.537688970566	-11.1952829361	5.51236248016	-12.3355369568	1.0	0.523645341396	-0.0223658066243	-0.851642727852	-0.0826266780496	-0.995799541473	-0.0394471809268	2551.49829102	33.1800003052	0.0	13.8021833962	1.0	5.0	6.0	32.5005989075	4.0	170.419998169	2.1735648151	2.27001786232	1.0	1.0	1
1.0	1.0	-2.86136007309	-35.5028991699	-17.1380996704	-8.2531003952	39.4006996155	0.537688970566	-11.6555070877	2.71311306953	-12.5761108398	1.0	0.517079532146	-0.183071807027	-0.836130082607	-0.0549552924931	-0.996334850788	0.0655498206615	2906.47949219	39.2200012207	0.0	14.0564626058	1.0	5.0	6.0	32.5005989075	5.0	175.239990234	2.21365703211	2.13228702545	1.0	1.0	1
1.0	1.0	-10.8001003265	-6.18372011185	11.8418998718	-8.2531003952	39.4006996155	0.537688970566	-10.5883979797	5.6276717186	-3.90559482574	1.0	0.375960320234	0.508149266243	-0.774879455566	0.79553848505	-0.486156284809	-0.361622214317	126.873291016	19.0400009155	0.0	13.9294611613	3.0	3.0	0.0	30.0	0.0	15.7800006866	1.67822795571	6.5999288559	1.0	1.0	1
1.0	1.0	-2.86136007309	-35.5028991699	-17.1380996704	-1.87374997139	34.618598938	-5.01477003098	-12.2510271072	4.50696992874	-11.8642282486	1.0	0.427215725183	-0.16451819241	-0.889055967331	-0.153673440218	-0.982797801495	0.102435179055	2256.65869141	39.2200012207	0.0	14.9901440764	4.0	6.0	2.0	15.0413999557	0.0	121.680000305	2.21276892723	1.92438435555	1.0	1.0	1
1.0	1.0	-3.04935002327	-15.2764997482	-32.0928001404	-10.8001003265	-6.18372011185	11.8418998718	-10.2793092728	-0.350924104452	-24.5226020813	1.0	0.244665831327	-0.289085894823	-0.925509572029	-0.423688471317	-0.872465670109	0.243498921394	708.730285645	26.3400001526	0.0	13.7304853421	3.0	3.0	0.0	30.0	0.0	43.4400024414	2.41491352803	2.10064816475	1.0	1.0	1
