valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	surface	geodesicDepthMax	geodesicDepthMin	geodesicDepthMean	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsLength	GM_thickness	fold_opening	Potential	Class	cycle
1.0	1.0	-66.8035964966	-9.44944000244	-40.8212013245	-60.3707008362	-13.3262996674	-46.5089988708	-62.2956008911	-9.79183959961	-43.3535003662	1.0	0.0747600272298	0.715042293072	-0.695072293282	-0.701562702656	0.518507778645	0.488834798336	69.3351974487	6.92000007629	0.0	0.0	1.0	1.0	0.0	0.0	0.0	10.8599996567	3.63594004313	1.19291067123	-1.0	0.0	1
1.0	1.0	-59.1593017578	-17.6497993469	-2.46751999855	-49.2512016296	19.0981006622	-69.7158966064	-56.0286712646	1.75547981262	-34.976978302	1.0	-0.393320798874	0.906244456768	-0.154982998967	-0.46617525816	-0.141795992851	0.873255133629	3944.14233398	32.5200004578	0.0	19.7907483065	6.0	6.0	0.0	30.0	5.0	126.97479248	3.53341839405	0.386191517115	1.0	1.0	1
1.0	1.0	-59.1593017578	-17.6497993469	-2.46751999855	-60.3707008362	-13.3262996674	-46.5089988708	-59.7044525146	-16.9551811218	-18.8946647644	1.0	-0.172282770276	0.982929587364	-0.0645607337356	0.149897798896	0.105674788356	0.983037889004	883.221069336	18.8999996185	0.0	9.85029370857	2.0	3.0	1.0	9.74046993256	0.0	57.5999984741	4.21723555918	0.653869688511	1.0	1.0	1
1.0	1.0	-59.1593017578	-17.6497993469	-2.46751999855	-49.2512016296	19.0981006622	-69.7158966064	-50.9454498291	-7.8511390686	-28.4884319305	1.0	-0.409774303436	0.498882651329	-0.763676047325	-0.499859452248	0.250310957432	0.829147100449	5859.68115234	42.5	0.0	21.7328861424	4.0	6.0	2.0	10.4331998825	0.0	112.451202393	4.27682756696	0.37611463666	1.0	1.0	1
1.0	1.0	-69.0646972656	4.6161699295	-47.2924003601	-46.5443000793	-19.7131004333	-61.1220016479	-51.7818450928	-5.78888845444	-43.8625679016	1.0	0.176867991686	0.492395102978	-0.852211713791	-0.66664659977	0.634639799595	0.390915066004	1779.9552002	31.9400005341	0.0	19.1278996702	1.0	1.0	0.0	0.0	0.0	32.0911979675	4.09025650191	0.529240131378	1.0	1.0	1
1.0	1.0	-67.0129013062	-14.367099762	-8.6216802597	-46.5443000793	-19.7131004333	-61.1220016479	-54.9616851807	-8.2850227356	-38.3668212891	1.0	-0.171925887465	0.885071516037	-0.432538926601	-0.491195976734	0.186620682478	0.850822687149	3432.7590332	31.9400005341	0.0	18.2780678758	1.0	1.0	0.0	0.0	0.0	92.2312011719	4.0932256316	0.463126808405	1.0	1.0	1
1.0	1.0	-69.0646972656	4.6161699295	-47.2924003601	-46.5443000793	-19.7131004333	-61.1220016479	-51.7818450928	-5.78888845444	-43.8625679016	1.0	0.176867991686	0.492395102978	-0.852211713791	-0.66664659977	0.634639799595	0.390915066004	1779.9552002	31.9400005341	0.0	19.1278996702	1.0	1.0	0.0	0.0	0.0	32.0911979675	4.09025650191	0.529240131378	1.0	1.0	1
1.0	1.0	-69.0646972656	4.6161699295	-47.2924003601	-46.5443000793	-19.7131004333	-61.1220016479	-52.103603363	-8.77125930786	-42.6025657654	1.0	-0.0237755496055	0.735403835773	-0.677211880684	-0.703283190727	0.347771435976	0.620038568974	2341.07397461	31.9400005341	0.0	19.4294230143	1.0	1.0	0.0	0.0	0.0	43.0111999512	4.05044429339	0.482117176056	1.0	1.0	1
1.0	1.0	-67.0129013062	-14.367099762	-8.6216802597	-60.3707008362	-13.3262996674	-46.5089988708	-61.090713501	-7.24230766296	-29.2834243774	1.0	-0.350298732519	0.93660068512	-0.00836149975657	-0.0564119629562	-0.0992269963026	0.99346446991	1091.68518066	25.7199993134	0.0	16.2243009	1.0	1.0	0.0	0.0	0.0	49.2200012207	4.18948394177	0.422402650118	1.0	1.0	1
1.0	1.0	-67.0129013062	-14.367099762	-8.6216802597	-64.8572006226	-8.84821033478	-42.4879989624	-61.0089988708	-7.06939983368	-28.3292007446	1.0	-0.370328903198	0.928105771542	0.0384207889438	-0.0105442013592	-0.137403011322	0.990459084511	1022.34997559	25.7199993134	0.0	16.2243009	1.0	1.0	0.0	0.0	0.0	38.3600006104	4.19984998001	0.370147228241	1.0	1.0	1
