valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	surface	geodesicDepthMax	geodesicDepthMin	geodesicDepthMean	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsLength	GM_thickness	fold_opening	Potential	Class	cycle
1.0	1.0	-17.8097000122	55.7947998047	-80.8993988037	-3.64650988579	1.45704996586	-52.5108985901	-11.1690368652	35.2006988525	-55.8181190491	1.0	0.826168000698	0.333561271429	0.454074084759	0.233268022537	-0.830642461777	0.505587935448	2460.91601562	23.4599990845	0.0	16.2055914086	1.0	1.0	0.0	0.0	1.0	101.63999939	3.75321275992	0.662380516529	-1.0	0.0	1
1.0	1.0	-30.1693992615	59.8064994812	-76.4865036011	-8.2531003952	39.4006996155	0.537688970566	-6.64243793488	35.9671974182	-38.6524391174	1.0	0.21486338973	0.339327335358	0.915800571442	-0.180572614074	-0.909572064877	0.374262243509	2708.06176758	45.3400001526	0.0	11.4173929046	7.0	15.0	8.0	10.9560003281	3.0	257.339996338	2.96213069604	1.44143950939	1.0	1.0	1
1.0	1.0	-17.8097000122	55.7947998047	-80.8993988037	-1.87374997139	34.618598938	-5.01477003098	-11.0130844116	36.7022018433	-52.9304733276	1.0	0.7970739007	0.383887976408	0.46615794301	0.238800063729	-0.842672169209	0.482574433088	2679.97412109	45.3400001526	0.0	17.6944650503	4.0	4.0	0.0	30.0	1.0	110.599998474	3.56937154659	0.722129285336	1.0	1.0	1
1.0	1.0	-8.2531003952	39.4006996155	0.537688970566	-14.9266996384	8.52112960815	-80.0588989258	-9.70607566833	32.6699905396	-48.4111862183	1.0	0.572408139706	0.408143281937	0.711173653603	0.125893488526	-0.857686281204	0.498522877693	4738.99316406	33.1800003052	0.0	13.8336341185	3.0	9.0	7.0	15.2314996719	2.0	282.260009766	2.99716318093	1.1730735302	1.0	1.0	1
1.0	1.0	-11.853099823	68.4542999268	-74.0150985718	-4.98210000992	-6.24669981003	-48.3260993958	-9.42065238953	37.1484642029	-52.7934532166	1.0	0.341277986765	0.549764871597	0.762422382832	-0.201494663954	-0.864876151085	0.459770768881	938.233642578	14.3400001526	0.0	8.93856549944	3.0	4.0	1.0	10.9560003281	1.0	83.3200073242	4.04674807529	0.964252471924	1.0	1.0	1
1.0	1.0	-11.853099823	68.4542999268	-74.0150985718	-1.6967600584	-8.99468040466	-33.0722007751	-8.49449253082	24.7147846222	-54.8568382263	1.0	0.181042641401	0.784708917141	0.592836797237	0.0294292848557	-0.660467326641	0.750277817249	1746.15246582	14.3400001526	0.0	7.47225459929	4.0	8.0	4.0	10.9560003281	3.0	173.720016479	3.32372970162	1.32419145107	1.0	1.0	1
1.0	1.0	-17.8097000122	55.7947998047	-80.8993988037	-3.6916000843	-0.159149006009	-50.7728004456	-10.9062337875	33.0269317627	-55.7802238464	1.0	0.805622220039	0.386497348547	0.448990672827	0.231965348125	-0.80195826292	0.550504386425	2632.16210938	23.4599990845	0.0	15.2257885223	1.0	1.0	0.0	0.0	2.0	113.519996643	3.76902053515	0.674624860287	1.0	1.0	1
1.0	1.0	-3.83028006554	67.1763000488	-66.6642990112	-1.6967600584	-8.99468040466	-33.0722007751	-7.54380607605	23.535577774	-54.3219070435	1.0	0.178721264005	0.838561356068	0.514658629894	0.130835130811	-0.528246581554	0.838950395584	1567.05090332	14.3400001526	0.0	7.31566102355	4.0	8.0	4.0	10.3701000214	1.0	154.760009766	3.10686509991	1.30504858494	1.0	1.0	1
1.0	1.0	-11.853099823	68.4542999268	-74.0150985718	-3.6916000843	-0.159149006009	-50.7728004456	-10.4036588669	34.1135406494	-56.8570823669	1.0	0.662060260773	0.579854309559	0.474810659885	0.197914093733	-0.728833854198	0.655462622643	3823.74829102	23.4599990845	0.0	10.6604075362	1.0	7.0	8.0	10.9560003281	3.0	246.13999939	3.48386717948	0.98946595192	1.0	1.0	1
1.0	1.0	-17.8097000122	55.7947998047	-80.8993988037	-2.20630002022	5.80029010773	-47.2149009705	-11.4028997421	36.8557014465	-56.2561988831	1.0	0.825638353825	0.372501134872	0.423750191927	0.247785046697	-0.801839113235	0.54374307394	2337.4699707	23.4599990845	0.0	16.4907004616	1.0	1.0	0.0	0.0	0.0	93.3799972534	3.72526003052	0.676068603992	1.0	1.0	1
1.0	1.0	-15.9854001999	65.7339019775	-70.9505004883	-4.79047012329	12.1521997452	-57.6738014221	-10.8871030807	41.9067840576	-49.9532318115	1.0	0.328548312187	0.334493547678	0.883272349834	0.116282120347	-0.956951618195	0.26593631506	2460.29833984	21.5400009155	0.0	14.2625798051	1.0	1.0	0.0	0.0	5.0	106.620002747	3.96376790618	1.2078140974	-1.0	0.0	1
1.0	1.0	-11.3853998184	28.8169994354	-80.4419021606	-12.5532999039	41.7313995361	7.87094020844	-12.3838939667	44.2596206665	-38.7965316772	1.0	0.227770656347	0.801438510418	0.55300706625	0.215696796775	-0.813160955906	0.54059612751	4662.95166016	26.3600006104	0.0	9.2051005982	2.0	9.0	7.0	17.9762001038	4.0	319.279968262	3.65124227063	1.90588653088	1.0	1.0	1
1.0	1.0	-11.3853998184	28.8169994354	-80.4419021606	-12.5532999039	41.7313995361	7.87094020844	-11.2904176712	43.9580459595	-45.6468200684	1.0	0.224450752139	0.545903027058	0.807224690914	0.182365447283	-0.897774159908	0.400929480791	6418.29785156	26.3600006104	0.0	10.6542892217	1.0	7.0	7.0	16.3840007782	14.0	414.739959717	3.78401280657	1.7675216198	1.0	1.0	1
1.0	1.0	-19.6308002472	82.1398010254	-51.7551002502	-0.819458007812	0.710739016533	-34.6171989441	-12.7141628265	44.1441802979	-41.0861358643	1.0	0.218234196305	0.855810940266	0.469000518322	0.18207077682	-0.737095236778	0.650800168514	4253.06982422	26.3600006104	0.0	9.24801320043	4.0	9.0	5.0	17.9762001038	4.0	280.019989014	3.80892399573	1.72347915173	1.0	1.0	1
1.0	1.0	-4.42614984512	45.7878990173	-51.9738006592	-4.79047012329	12.1521997452	-57.6738014221	-9.94044399261	28.6932048798	-47.0622711182	1.0	0.485771924257	-0.0935059562325	0.869069755077	0.058480411768	-0.994053125381	-0.091860614717	1165.51696777	20.4799995422	0.0	14.5660726858	1.0	1.0	0.0	0.0	2.0	54.7200012207	4.31027430142	0.999926269054	1.0	1.0	1
1.0	1.0	-17.603099823	81.1252975464	-55.4415016174	-5.74750995636	3.67917990685	-45.4345016479	-11.5267677307	51.5743942261	-48.6267280579	1.0	0.000260483997408	0.829936087132	0.557858407497	0.0990790203214	-0.636072993279	0.765241444111	1697.82202148	17.0400009155	0.0	9.47815905119	4.0	5.0	1.0	4.96462011337	0.0	120.63999939	3.70225698348	1.59260225296	1.0	1.0	1
