valid	volumeS1	connectedComponentsS1	connectedComponentsS1Rel	volumeS2	connectedComponentsS2	connectedComponentsS2Rel	corticalSize	distanceMin	direction_x	direction_y	direction_z	distanceToExtremity1	distanceToExtremity2	gravityCenter_x	gravityCenter_y	gravityCenter_z	corticalDotProduct	junctions	junctionDepthMin	junctionsSize	plisDePassage	plisDePassageDepthMax	Potential	Class	cycle
1.0	2381.97192383	2.0	1.0	350.040985107	1.0	1.0	28.1999998093	2.57678095144	0.160396456718	-0.300235390663	0.940282762051	17.8378213263	4.54900928878	-55.1150970459	-48.4643516541	-13.0861606598	0.950793160092	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	1
1.0	9230.5078125	7.0	3.0	1474.60986328	4.0	4.0	72.7999995351	0.0	0.0584627389908	0.987315475941	-0.147615328431	42.6559517758	0.0	-57.9729995728	-31.5965003967	1.03342103958	0.946802964187	17.0	8.5	159.12000227	3.0	15.7600002289	0.983700993052	1.0	1
1.0	3818.75415039	8.0	4.0	779.06640625	3.0	3.0	59.1600006223	0.0	0.0419191271067	0.131157249212	0.990474939346	47.0681112862	0.0	-36.1484527588	-56.9963493347	-31.3408508301	0.473435489299	5.0	9.61999988556	55.1000008583	1.0	9.19999980927	0.308059386042	1.0	1
1.0	12074.0107422	10.0	6.0	1468.56787109	3.0	3.0	108.540000737	0.0	-0.997893154621	0.0560521371663	0.032670468092	0.0	28.0374341655	-36.7243995667	-63.1423492432	-22.1717987061	0.0228379652989	12.0	4.51999998093	115.253601074	5.0	15.1999998093	0.989309095514	1.0	1
1.0	1777.72900391	4.0	0.0	146.936004639	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.498763688422	1.0	1
1.0	6452.66650391	8.0	5.0	489.516815186	2.0	2.0	96.8799996376	0.0	0.0584627389908	0.987315475941	-0.147615328431	48.4327357828	5.57523510704	-57.9729995728	-31.5965003967	1.03342103958	0.946802964187	2.0	8.5	19.9399995804	1.0	10.9200000763	0.996524267762	1.0	1
1.0	1888.72973633	2.0	1.0	350.040985107	1.0	1.0	11.9600000381	2.81876032588	0.590264260769	-0.669214904308	0.451375156641	9.60509838424	1.75333254009	-57.7271499634	-45.4538002014	-8.92631530762	0.769817504557	0.0	0.0	0.0	0.0	0.0	0.112968717227	1.0	1
1.0	3101.61230469	1.0	1.0	345.302001953	1.0	1.0	23.2999999523	2.9981610702	0.167459532619	-0.607540667057	0.7764351964	40.568402565	3.15911099815	-38.1055526733	-60.7553024292	-22.367401123	0.944098888948	0.0	0.0	0.0	0.0	0.0	-1.0	0.0	1
1.0	11961.4375	8.0	4.0	2286.26611328	4.0	4.0	155.079999208	0.0	0.99559122324	-0.0936355367303	0.0055266446434	1.05304353447	17.3608714386	-19.3374996185	-67.7703018188	-6.16932964325	0.846218257232	12.0	3.0	99.2199997902	7.0	14.5200004578	0.999999970978	1.0	1
1.0	2269.70605469	4.0	4.0	912.085998535	2.0	2.0	68.6864008196	0.0	-0.995600402355	0.0935389325023	-0.00550814997405	35.9984974061	1.05302998952	-37.1462020874	-57.0187530518	-29.4239997864	0.310093504342	5.0	5.19999980927	50.6000008583	5.0	15.1599998474	0.810058040696	1.0	1
1.0	5511.18212891	15.0	4.0	1145.78796387	2.0	2.0	41.5863994844	0.0	-0.995600402355	0.0935385897756	-0.00550813041627	53.6949368507	0.0	-41.1487998962	-54.7375488281	-27.506401062	0.869065248504	4.0	5.69999980927	33.9800000191	2.0	12.1599998474	0.976135447867	1.0	1
1.0	7592.19238281	5.0	4.0	1293.89746094	4.0	4.0	118.946400333	0.0	-0.995600402355	0.0935389325023	-0.00550814997405	38.0279247233	1.05302998952	-37.1462020874	-57.0187530518	-29.4239997864	0.310093504342	8.0	4.44000005722	63.5400004387	7.0	15.1599998474	0.999854983619	1.0	1
1.0	4531.45458984	8.0	6.0	1528.22302246	4.0	4.0	121.323199749	0.0	-0.995600402355	0.0935389325023	-0.00550814997405	38.0279247233	1.05302998952	-37.1462020874	-57.0187530518	-29.4239997864	0.310093504342	5.0	8.15999984741	66.0400009155	4.0	15.1599998474	0.994276837458	1.0	1
1.0	2473.12231445	2.0	2.0	133.128997803	1.0	1.0	22.3200004101	0.0	-0.104935176671	-0.992568016052	-0.0616222843528	17.1903191743	2.90208420548	-41.3737030029	-61.0483016968	-9.6559047699	0.841236310621	0.0	0.0	0.0	1.0	9.64000034332	0.239172767055	1.0	1
1.0	194.341400146	2.0	1.0	936.314025879	2.0	1.0	3.90000009537	3.22817280559	-0.317323535681	0.818608105183	-0.478734344244	9.21511328028	9.87734618708	-39.0063514709	-59.220451355	-21.3722000122	0.983561208849	0.0	0.0	0.0	0.0	0.0	0.993299151355	1.0	1
1.0	4656.64697266	5.0	3.0	507.179412842	3.0	2.0	44.9600002766	0.0	0.995591282845	-0.0936355441809	0.00550807965919	40.1200645086	2.93837129229	-51.6211013794	-43.7140007019	-28.7769012451	0.24111912783	2.0	3.0	7.08000016212	2.0	5.19999980927	0.884801668506	1.0	1
1.0	4729.70654297	4.0	2.0	693.219970703	4.0	3.0	64.0031995773	0.0	0.995600402355	-0.0935385897756	0.00550813041627	35.3202686459	1.45587282024	-58.8614006042	-32.0846481323	-28.1502990723	0.136359867563	5.0	7.5	56.5399999619	3.0	14.5200004578	0.975184578454	1.0	1
1.0	2235.3137207	1.0	1.0	755.112976074	1.0	1.0	31.2000007629	0.0	0.999347925186	-0.0346042215824	-0.0103100752458	4.34891396913	16.0594537632	-55.1409492493	-49.7666015625	-6.78036975861	0.0178401901922	1.0	3.96000003815	4.48000001907	1.0	3.96000003815	-1.0	0.0	1
1.0	9622.52441406	10.0	4.0	2287.32055664	4.0	4.0	130.500000596	0.0	-0.0334178842604	-0.984706521034	0.170986384153	50.2368392073	16.8577713435	-53.4128494263	-41.198348999	-31.8297996521	0.337796277894	8.0	2.09999990463	85.599998951	3.0	12.3199996948	0.997922403557	1.0	1
1.0	4958.39404297	8.0	2.0	755.112976074	1.0	1.0	44.7200012207	0.0	0.999347925186	-0.0346042215824	-0.0103100752458	35.9492094222	16.0594537632	-55.1409492493	-49.7666015625	-6.78036975861	0.0178401901922	1.0	3.96000003815	4.48000001907	1.0	3.96000003815	0.478279821099	1.0	1
1.0	7349.875	10.0	2.0	1150.5748291	4.0	3.0	53.5599989891	0.0	0.0334178879857	0.984706640244	-0.170985549688	49.6535749106	12.1115784658	-55.7248535156	-48.2219467163	-14.2807006836	0.630537399808	10.0	2.09999990463	99.0399990082	0.0	20.7199993134	0.989665724567	1.0	1
1.0	2763.43603516	4.0	0.0	207.632003784	1.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.498763688422	1.0	1
1.0	6837.12353516	6.0	4.0	710.161010742	3.0	3.0	99.9000005722	0.0	-0.0334208495915	-0.984704077244	0.170999839902	36.8680272303	11.938530915	-55.6642532349	-44.7676010132	-20.3115005493	0.124492484149	5.0	6.65999984741	37.8400002718	4.0	10.3000001907	0.997224309304	1.0	1
1.0	2027.68164062	2.0	2.0	1040.40893555	3.0	2.0	65.8000001907	0.0	0.999347925186	-0.0346042215824	-0.0103100752458	4.34891396913	20.799476889	-55.1409492493	-49.7666015625	-6.78036975861	0.0178401901922	4.0	3.96000003815	38.0599999428	2.0	12.3199996948	0.45246301133	1.0	1
1.0	5755.65234375	6.0	5.0	1486.1315918	1.0	1.0	86.7999997139	0.0	-0.0334208495915	-0.984704077244	0.170999839902	34.4464075745	20.7452287634	-54.5886535645	-46.6827011108	-18.1869010925	0.526622632423	4.0	8.23999977112	29.6000000238	2.0	9.61999988556	0.981615802792	1.0	1
1.0	2531.79614258	4.0	2.0	379.159606934	1.0	1.0	24.6599993706	0.0	-0.0334208495915	-0.984704077244	0.170999839902	23.6816938593	11.938530915	-55.6642532349	-44.7676010132	-20.3115005493	0.124492484149	3.0	8.23999977112	28.5	1.0	8.23999977112	0.335812903351	1.0	1
1.0	5701.13085938	8.0	3.0	379.159606934	1.0	1.0	57.4000005722	0.0	-0.999347925186	0.0346042215824	0.0103100752458	23.7301034527	4.34891396913	-55.1409492493	-49.7666015625	-6.78036975861	0.0178401901922	2.0	3.96000003815	12.4000000954	1.0	3.96000003815	0.985846623566	1.0	1
