valid	extremitiesValid	extremity1x	extremity1y	extremity1z	extremity2x	extremity2y	extremity2z	gravityCenter_x	gravityCenter_y	gravityCenter_z	normalValid	normal_x	normal_y	normal_z	direction_x	direction_y	direction_z	volume	geodesicDepthMax	geodesicDepthMin	connectedComponentsAllRels	connectedComponents	pureCortical	distanceBetweenComponentsMax	plisDePassage	hullJunctionsSize	Potential	Class	cycle
1.0	1.0	-1.55051994324	56.2495002747	-18.7656993866	-3.45391988754	40.4518013	-39.5377006531	-8.65050983429	51.1418952942	-35.5047492981	1.0	-0.321187198162	0.154830545187	-0.934273123741	-0.0400735773146	-0.72218811512	-0.690534889698	565.312438965	15.0600004196	0.0	1.0	1.0	0.0	0.0	0.0	168.75	-1.0	0.0	1
1.0	1.0	-5.83710002899	57.7033004761	-4.46257019043	-2.55230998993	36.7473983765	-47.9641990662	-8.80697917938	50.7182388306	-32.0151062012	1.0	-0.395961463451	0.37842553854	-0.836665153503	-0.00727059924975	-0.53148162365	-0.847038626671	741.972717285	15.5200004578	0.0	2.0	3.0	1.0	6.44356012344	1.0	250.488296509	1.0	1.0	1
1.0	1.0	-9.75986003876	40.7220993042	0.351814001799	-1.84579002857	55.3362007141	-43.9513015747	-8.0985918045	53.2472229004	-27.2461929321	1.0	-0.446635037661	0.80739736557	-0.385521203279	0.00246647908352	-0.131276354194	-0.99134272337	426.192810059	15.0600004196	0.0	1.0	2.0	1.0	4.92164993286	1.0	189.843704224	1.0	1.0	1
1.0	1.0	-9.75986003876	40.7220993042	0.351814001799	-4.74304008484	68.0089035034	-42.4766998291	-12.1779375076	52.5298576355	-26.9203643799	1.0	0.0498313754797	0.795208990574	-0.604284226894	-0.106804564595	-0.66542083025	-0.738788068295	382.027709961	21.5	0.0	5.0	5.0	0.0	30.0	0.0	98.8768615723	1.0	1.0	1
1.0	1.0	-1.55051994324	56.2495002747	-18.7656993866	-1.84579002857	55.3362007141	-43.9513015747	-8.21438884735	55.8973731995	-34.0087356567	1.0	-0.296341955662	0.562885940075	-0.771583378315	0.0192217193544	-0.0730270072818	-0.997144699097	317.98840332	15.0600004196	0.0	1.0	1.0	0.0	0.0	0.0	116.015609741	0.84448885179	1.0	1
1.0	1.0	-7.40039014816	44.6952018738	-2.18512010574	-4.86957979202	70.9536972046	-64.7117996216	-6.79412651062	52.389541626	-32.5410118103	1.0	-0.322184115648	0.85480850935	-0.406816601753	0.0307814031839	-0.431862592697	-0.901414036751	836.927612305	14.9799995422	0.0	2.0	5.0	3.0	6.44356012344	3.0	452.197265625	1.0	1.0	1
1.0	1.0	-3.45391988754	40.4518013	-39.5377006531	-4.86957979202	70.9536972046	-64.7117996216	-8.2049741745	51.8779945374	-38.6682929993	1.0	-0.347009181976	0.411662191153	-0.842685520649	-0.0795109272003	-0.842597603798	-0.532641768456	488.023529053	14.9799995422	0.0	1.0	2.0	1.0	6.69246006012	0.0	185.888702393	1.0	1.0	1
1.0	1.0	-1.47143995762	64.1398010254	-38.2391014099	-3.45391988754	40.4518013	-39.5377006531	-8.63182640076	47.4249153137	-37.086139679	1.0	-0.364494383335	0.0233332943171	-0.930913150311	-0.0831209719181	-0.993589818478	-0.0766172260046	291.489105225	14.9799995422	0.0	2.0	2.0	0.0	30.0	0.0	79.101600647	1.0	1.0	1
1.0	1.0	-1.55051994324	56.2495002747	-18.7656993866	-4.86957979202	70.9536972046	-64.7117996216	-8.29476833344	52.5909385681	-37.7542610168	1.0	-0.320101350546	0.338158279657	-0.884976863861	-0.0625777170062	-0.602719604969	-0.795495510101	638.184814453	15.0600004196	0.0	1.0	2.0	1.0	6.69246006012	0.0	237.304702759	1.0	1.0	1
1.0	1.0	-7.40039014816	44.6952018738	-2.18512010574	-4.86957979202	70.9536972046	-64.7117996216	-6.38770437241	55.1960601807	-31.3313560486	1.0	-0.239927232265	0.953823685646	-0.180707618594	0.0720733255148	-0.145988866687	-0.986657321453	655.851074219	13.3599996567	0.0	3.0	5.0	2.0	7.20350980759	2.0	403.41796875	1.0	1.0	1
